,Method,Dimention,L2,SP,KL,QL
875,GLASSO-vI,100,3.028708,0.46451,4.050985,0.438457
876,GLASSO-vI,100,2.997274,0.450265,4.068587,4.095618
877,GLASSO-vI,100,2.953957,0.424158,4.152566,21.478292
878,GLASSO-vI,100,2.967445,0.543047,3.88328,0.084782
879,GLASSO-vI,100,3.014676,0.461625,4.026343,0.689369
880,GLASSO-vI,100,3.049297,0.471759,4.04846,0.015798
881,GLASSO-vI,100,2.957413,0.452815,4.14155,18.748322
882,GLASSO-vI,100,3.007843,0.455157,4.060036,2.354856
883,GLASSO-vI,100,3.034321,0.466143,4.049328,0.190036
884,GLASSO-vI,100,3.032023,0.465248,4.049757,0.276107
885,GLASSO-vI,100,2.976453,0.439348,4.095926,9.705949
886,GLASSO-vI,100,2.959986,0.428773,4.133098,17.413209
887,GLASSO-vI,100,3.048988,0.474244,4.027996,0.159601
888,GLASSO-vI,100,2.980674,0.484282,4.11335,10.022975
889,GLASSO-vI,100,3.060882,0.475876,4.04983,0.288726
890,GLASSO-vI,100,3.016258,0.458822,4.05515,1.364331
891,GLASSO-vI,100,3.134344,0.498752,4.089051,7.980358
892,GLASSO-vI,100,3.113481,0.492711,4.073414,4.932295
893,GLASSO-vI,100,3.075702,0.480898,4.053822,1.080605
894,GLASSO-vI,100,3.007246,0.545443,3.97567,0.000518
895,GLASSO-vI,100,3.001811,0.452408,4.064556,3.274006
896,GLASSO-vI,100,3.166276,0.507478,4.118475,13.672165
897,GLASSO-vI,100,3.010725,0.456433,4.058187,1.97947
898,GLASSO-vI,100,3.015386,0.488701,3.987776,0.000963
899,GLASSO-vI,100,3.074805,0.480601,4.053515,1.019816
900,GLASSO-vI,100,3.041046,0.517999,3.958949,1.993491
901,GELNET,20,1.980018,0.758405,1.821322,26.581816
902,GELNET,20,1.56125,0.656528,1.126625,10.093873
903,GELNET,20,1.667862,0.711399,1.228161,8.861324
904,GELNET,20,1.478501,0.599504,0.967626,4.731897
905,GELNET,20,1.742677,0.738363,1.377382,9.267858
906,GELNET,20,1.704641,0.755505,1.249985,9.793436
907,GELNET,20,1.642214,0.638437,1.256967,4.177704
908,GELNET,20,1.620239,0.665978,1.295102,9.7495
909,GELNET,20,1.402332,0.631183,0.91774,3.499336
910,GELNET,20,1.463361,0.595262,1.048968,5.191814
911,GELNET,20,1.646537,0.696382,1.146979,8.269142
912,GELNET,20,1.582168,0.679451,1.119938,2.787195
913,GELNET,20,1.625758,0.619504,1.142758,11.675079
914,GELNET,20,1.712562,0.740182,1.495933,9.645077
915,GELNET,20,1.637789,0.703132,1.186903,13.695493
916,GELNET,20,1.583222,0.745608,1.082815,6.015166
917,GELNET,20,1.571985,0.657159,1.236246,11.366439
918,GELNET,20,1.743866,0.755217,1.364403,13.724103
919,GELNET,20,1.45922,0.675113,1.011557,5.342086
920,GELNET,20,1.729373,0.723579,1.304581,11.989303
921,GELNET,20,1.652743,0.709964,1.181761,10.261571
922,GELNET,20,1.733887,0.714333,1.320612,10.823564
923,GELNET,20,1.703722,0.713979,1.257327,10.451112
924,GELNET,20,1.746212,0.791434,1.39444,8.744791
925,GELNET,20,1.609944,0.689156,1.115524,8.137164
926,GELNET,20,1.752333,0.751331,1.392681,10.367714
927,GELNET,20,1.76075,0.683107,1.388046,14.376773
928,GELNET,20,1.519707,0.650694,1.17962,4.529245
929,GELNET,20,1.779692,0.711396,1.601746,17.573505
930,GELNET,20,1.730319,0.72095,1.309976,21.287349
931,GELNET,20,1.714353,0.736723,1.363804,7.689571
932,GELNET,20,1.651407,0.710649,1.241866,3.788958
933,GELNET,20,1.740761,0.739544,1.386379,7.123433
934,GELNET,20,1.476864,0.651248,0.977443,7.997789
935,GELNET,20,1.701474,0.743153,1.305151,10.786001
936,GELNET,20,1.634049,0.666446,1.227977,5.113301
937,GELNET,20,1.63367,0.693038,1.291995,9.527668
938,GELNET,20,1.457827,0.697736,0.90667,3.600767
939,GELNET,20,1.635142,0.729532,1.207927,3.467624
940,GELNET,20,1.567335,0.694082,1.076861,7.969874
941,GELNET,20,1.660501,0.673697,1.150275,9.98316
942,GELNET,20,1.589758,0.7509,1.102369,7.569708
943,GELNET,20,1.668159,0.747529,1.240121,7.107544
944,GELNET,20,1.532797,0.673556,1.083884,8.764876
945,GELNET,20,1.715981,0.763226,1.376103,12.512445
946,GELNET,20,1.75113,0.74144,1.304003,16.582525
947,GELNET,20,1.79562,0.69995,1.392898,17.132428
948,GELNET,20,1.453454,0.607349,0.984125,4.847153
949,GELNET,20,1.767647,0.713605,1.326279,18.041444
950,GELNET,20,1.711121,0.694953,1.255463,12.042463
951,GELNET,20,1.649562,0.699457,1.130257,8.216757
952,GELNET,20,1.669375,0.664298,1.373098,7.830409
953,GELNET,20,1.735594,0.737702,1.273705,10.4165
954,GELNET,20,1.727167,0.709196,1.291476,14.690936
955,GELNET,20,1.615066,0.672686,1.136495,9.396802
956,GELNET,20,1.645609,0.65758,1.322033,2.718677
957,GELNET,20,1.544568,0.639554,1.285976,9.454603
958,GELNET,20,1.57058,0.649623,1.050107,3.608644
959,GELNET,20,1.689309,0.683709,1.245461,9.184993
960,GELNET,20,1.728964,0.714033,1.289361,11.550875
961,GELNET,20,1.585638,0.68521,1.087307,10.09332
962,GELNET,20,1.699808,0.726155,1.308076,9.094804
963,GELNET,20,1.725352,0.715072,1.423284,10.119394
964,GELNET,20,1.616631,0.684519,1.11064,11.636069
965,GELNET,20,1.74878,0.737996,1.451558,18.390038
966,GELNET,20,1.63063,0.693064,1.135973,5.940342
967,GELNET,20,1.648745,0.672894,1.135256,7.03583
968,GELNET,20,1.571327,0.659209,1.082586,4.884975
969,GELNET,20,1.62557,0.732553,1.136467,5.608415
970,GELNET,20,1.52648,0.65432,0.990501,1.724463
971,GELNET,20,1.635947,0.660381,1.194261,6.071694
972,GELNET,20,1.69797,0.655864,1.416879,8.359212
973,GELNET,20,1.452757,0.599225,0.932091,9.25311
974,GELNET,20,1.729187,0.754397,1.30545,7.695468
975,GELNET,20,1.632426,0.708314,1.179395,3.907263
976,GELNET,20,1.59617,0.68477,1.231475,2.29008
977,GELNET,20,1.467974,0.664037,0.945641,5.658498
978,GELNET,20,1.592094,0.679,1.295098,5.805949
979,GELNET,20,1.648079,0.671519,1.150644,14.358597
980,GELNET,20,1.516837,0.599349,1.142361,4.965277
981,GELNET,20,1.620746,0.672271,1.092428,6.746537
982,GELNET,20,1.493073,0.628699,0.943165,6.600175
983,GELNET,20,1.640028,0.672266,1.157378,12.518112
984,GELNET,20,1.640058,0.653418,1.200532,4.604702
985,GELNET,20,1.60665,0.702768,1.094053,7.306267
986,GELNET,20,1.517673,0.654768,1.008582,2.072242
987,GELNET,20,1.647076,0.729146,1.212993,10.207258
988,GELNET,20,1.623162,0.658839,1.167232,6.160333
989,GELNET,20,1.71041,0.751151,1.271509,14.359403
990,GELNET,20,1.557471,0.608535,1.180114,1.818893
991,GELNET,20,1.734665,0.687849,1.251507,16.070346
992,GELNET,20,1.625575,0.69387,1.281404,7.258076
993,GELNET,20,1.714437,0.768394,1.384802,8.187162
994,GELNET,20,1.601755,0.705821,1.103547,7.663143
995,GELNET,20,1.54852,0.620776,1.203284,2.412126
996,GELNET,20,1.908073,0.804805,1.634208,16.317736
997,GELNET,20,1.589287,0.670226,1.114518,10.751815
998,GELNET,20,1.661257,0.697783,1.350183,4.413961
999,GELNET,20,1.72887,0.718905,1.30904,13.500381
1000,GELNET,20,1.711304,0.719777,1.416782,8.739256
1001,GELNET,50,2.862556,0.809997,3.960809,69.969276
1002,GELNET,50,2.661643,0.791395,3.357048,48.537782
1003,GELNET,50,2.749541,0.782119,3.541293,40.180323
1004,GELNET,50,2.645577,0.730138,3.167576,31.776611
1005,GELNET,50,2.778989,0.74946,3.588615,45.950423
1006,GELNET,50,2.735555,0.794149,3.458707,46.839748
1007,GELNET,50,2.701441,0.742053,3.252306,46.439023
1008,GELNET,50,2.750987,0.769648,3.472858,68.680396
1009,GELNET,50,2.5853,0.71742,2.99039,30.611041
1010,GELNET,50,2.831858,0.77881,3.793868,50.359178
1011,GELNET,50,2.642158,0.753413,3.156927,47.505274
1012,GELNET,50,2.667444,0.745105,3.243568,33.721673
1013,GELNET,50,2.632889,0.743229,3.152236,47.198264
1014,GELNET,50,2.821095,0.782081,3.756435,75.416111
1015,GELNET,50,2.666714,0.732674,3.226676,58.710418
1016,GELNET,50,2.692605,0.797016,3.253161,46.006856
1017,GELNET,50,2.654555,0.745062,3.350263,55.728779
1018,GELNET,50,2.652344,0.721038,3.278579,53.006692
1019,GELNET,50,2.620242,0.743235,3.075277,36.705617
1020,GELNET,50,2.599007,0.737468,2.985118,49.916923
1021,GELNET,50,2.695343,0.748739,3.444197,43.71988
1022,GELNET,50,2.614047,0.736437,3.167404,43.911696
1023,GELNET,50,2.624534,0.764312,3.076457,55.16553
1024,GELNET,50,2.821599,0.774289,3.639375,53.60102
1025,GELNET,50,2.671143,0.751372,3.152617,53.926669
1026,GELNET,50,2.54202,0.687371,2.903253,47.480265
1027,GELNET,50,2.784528,0.779689,3.593595,57.078258
1028,GELNET,50,2.511269,0.677671,2.69201,41.520783
1029,GELNET,50,2.907827,0.81324,4.074567,97.934249
1030,GELNET,50,2.648765,0.776519,3.296935,71.64639
1031,GELNET,50,2.684734,0.74463,3.373066,38.508206
1032,GELNET,50,2.701237,0.763388,3.352672,34.031172
1033,GELNET,50,2.61866,0.73128,3.125361,39.463211
1034,GELNET,50,2.568623,0.767359,2.935459,38.11074
1035,GELNET,50,2.791703,0.799649,3.598123,68.434669
1036,GELNET,50,2.816084,0.78712,3.879618,39.51951
1037,GELNET,50,2.696044,0.734172,3.391913,56.662809
1038,GELNET,50,2.543607,0.742542,2.900989,16.864718
1039,GELNET,50,2.604119,0.756349,3.070681,34.370155
1040,GELNET,50,2.659043,0.736265,3.151204,52.200771
1041,GELNET,50,2.712761,0.779687,3.322946,54.977068
1042,GELNET,50,2.604401,0.74733,3.103364,41.7088
1043,GELNET,50,2.658228,0.739066,3.288929,37.361859
1044,GELNET,50,2.708392,0.802894,3.405695,41.931274
1045,GELNET,50,2.734426,0.76422,3.467406,52.436175
1046,GELNET,50,2.657799,0.7486,3.307778,53.554933
1047,GELNET,50,2.635097,0.702259,3.123219,62.817117
1048,GELNET,50,2.551841,0.754238,2.964808,24.127561
1049,GELNET,50,2.806401,0.844186,3.63928,71.854186
1050,GELNET,50,2.577711,0.736992,3.033897,45.095601
1051,GELNET,50,2.790141,0.769806,3.692264,48.358993
1052,GELNET,50,2.576116,0.704292,3.082198,43.849647
1053,GELNET,50,2.701181,0.742253,3.314759,52.889634
1054,GELNET,50,2.699751,0.741079,3.258907,67.736607
1055,GELNET,50,2.781939,0.768316,3.618198,30.108299
1056,GELNET,50,2.576951,0.739002,2.94738,28.300678
1057,GELNET,50,2.702837,0.747028,3.494518,47.220147
1058,GELNET,50,2.599503,0.76491,3.010761,29.589535
1059,GELNET,50,2.740177,0.746517,3.435642,49.626677
1060,GELNET,50,2.741613,0.766667,3.397401,65.826739
1061,GELNET,50,2.774519,0.794142,3.561904,47.845646
1062,GELNET,50,2.724026,0.801139,3.385977,58.858026
1063,GELNET,50,2.729576,0.764557,3.375035,50.375328
1064,GELNET,50,2.647695,0.702049,3.214401,43.517416
1065,GELNET,50,2.758291,0.781748,3.544563,71.24986
1066,GELNET,50,2.58764,0.73641,2.996774,30.99927
1067,GELNET,50,2.717919,0.715949,3.29083,38.16476
1068,GELNET,50,2.6824,0.79317,3.292081,35.908673
1069,GELNET,50,2.72579,0.733503,3.358507,33.145642
1070,GELNET,50,2.496581,0.701558,2.790506,15.20767
1071,GELNET,50,2.681223,0.716149,3.359158,37.555456
1072,GELNET,50,2.641345,0.738232,3.211197,53.736099
1073,GELNET,50,2.648212,0.744289,3.191174,51.576381
1074,GELNET,50,2.77019,0.767607,3.608284,48.117031
1075,GELNET,50,2.708054,0.75789,3.342437,35.880714
1076,GELNET,50,2.638433,0.730732,3.294544,29.989751
1077,GELNET,50,2.512203,0.737861,2.858521,24.522185
1078,GELNET,50,2.65458,0.720559,3.253712,50.455656
1079,GELNET,50,2.704018,0.746789,3.449161,36.841678
1080,GELNET,50,2.652992,0.751751,3.247234,44.970214
1081,GELNET,50,2.605316,0.695902,3.127154,29.43259
1082,GELNET,50,2.641996,0.744751,3.09407,44.839488
1083,GELNET,50,2.692777,0.762519,3.349763,48.137764
1084,GELNET,50,2.634266,0.739115,3.147889,35.996034
1085,GELNET,50,2.747507,0.777774,3.401447,37.154437
1086,GELNET,50,2.632778,0.735749,3.14862,15.044469
1087,GELNET,50,2.622309,0.740642,3.197742,44.298953
1088,GELNET,50,2.621958,0.712985,3.091056,39.679906
1089,GELNET,50,2.656001,0.721826,3.192312,61.714849
1090,GELNET,50,2.693941,0.743133,3.334631,32.385793
1091,GELNET,50,2.71095,0.760157,3.40103,55.175127
1092,GELNET,50,2.771303,0.723844,3.542585,61.391422
1093,GELNET,50,2.667872,0.742404,3.255846,54.850276
1094,GELNET,50,2.729984,0.737786,3.486317,51.381289
1095,GELNET,50,2.621875,0.686664,3.106642,30.787235
1096,GELNET,50,2.770629,0.812544,3.665097,78.054604
1097,GELNET,50,2.721621,0.751694,3.39145,49.095641
1098,GELNET,50,2.625935,0.738843,3.186302,37.374207
1099,GELNET,50,2.635483,0.756412,3.187468,53.995591
1100,GELNET,50,2.745063,0.799895,3.576871,55.528516
1101,GELNET,100,4.728344,0.887969,10.263072,797.874922
1102,GELNET,100,3.844691,0.790295,7.265777,125.119489
1103,GELNET,100,4.620173,0.852879,9.409914,712.083372
1104,GELNET,100,3.842428,0.812563,7.105357,92.036191
1105,GELNET,100,4.67529,0.856529,9.57348,745.832297
1106,GELNET,100,4.618421,0.854694,9.311641,698.738012
1107,GELNET,100,3.917091,0.806056,7.517623,119.821027
1108,GELNET,100,4.724057,0.837306,9.848649,806.320263
1109,GELNET,100,3.82324,0.78515,7.030738,94.202702
1110,GELNET,100,4.017706,0.867326,8.110221,171.403842
1111,GELNET,100,4.459138,0.826378,8.687857,625.784093
1112,GELNET,100,4.647005,0.860351,9.418754,734.693617
1113,GELNET,100,3.945955,0.828785,7.61769,127.122187
1114,GELNET,100,4.75493,0.851916,10.056077,812.352366
1115,GELNET,100,4.004872,0.837515,7.920455,149.419208
1116,GELNET,100,3.996226,0.861344,8.025381,122.90652
1117,GELNET,100,3.714108,0.781645,6.857937,117.882333
1118,GELNET,100,3.763911,0.75983,7.042443,101.558679
1119,GELNET,100,3.798005,0.776932,6.960506,99.674731
1120,GELNET,100,3.86461,0.843651,7.234204,133.286184
1121,GELNET,100,3.8852,0.785048,7.409184,125.137849
1122,GELNET,100,3.855832,0.821939,7.32747,127.959824
1123,GELNET,100,3.853401,0.819839,7.185317,135.0548
1124,GELNET,100,3.864598,0.806455,7.400976,120.644873
1125,GELNET,100,3.946282,0.892416,7.745024,124.653536
1126,GELNET,100,3.797122,0.787152,6.938664,136.253116
1127,GELNET,100,4.70055,0.836808,9.692426,788.551934
1128,GELNET,100,3.849357,0.801843,7.146981,87.440816
1129,GELNET,100,4.625185,0.822834,9.678144,808.608884
1130,GELNET,100,3.831334,0.81569,7.168562,174.178702
1131,GELNET,100,3.914246,0.811195,7.64216,120.284618
1132,GELNET,100,3.773195,0.787698,6.771453,116.961433
1133,GELNET,100,3.781493,0.801401,6.983254,93.562188
1134,GELNET,100,3.730116,0.759953,6.739137,87.941047
1135,GELNET,100,4.741136,0.861913,9.986256,798.321738
1136,GELNET,100,3.977716,0.877858,7.992107,111.802607
1137,GELNET,100,3.987674,0.819378,7.939115,164.201348
1138,GELNET,100,3.827667,0.781418,6.94617,67.292243
1139,GELNET,100,3.991939,0.820333,7.671909,133.993951
1140,GELNET,100,4.057816,0.860969,8.182653,153.874572
1141,GELNET,100,3.896245,0.854669,7.426023,127.735769
1142,GELNET,100,3.948199,0.853652,7.641604,129.876014
1143,GELNET,100,3.789998,0.78504,7.162635,83.34383
1144,GELNET,100,3.882949,0.824001,7.39858,127.974489
1145,GELNET,100,3.809902,0.789148,7.080371,134.689592
1146,GELNET,100,3.917272,0.818268,7.514577,134.606125
1147,GELNET,100,4.647243,0.871012,9.46934,746.662336
1148,GELNET,100,4.532119,0.849069,8.763631,643.83381
1149,GELNET,100,3.968553,0.821977,7.831873,193.102648
1150,GELNET,100,3.869704,0.815434,7.225681,115.62996
1151,GELNET,100,3.889077,0.813325,7.754019,113.193392
1152,GELNET,100,3.824883,0.813975,7.287514,108.733837
1153,GELNET,100,3.87235,0.817224,7.312744,151.430108
1154,GELNET,100,3.941749,0.821016,7.60348,159.887121
1155,GELNET,100,4.062309,0.860301,8.160314,140.816066
1156,GELNET,100,3.879798,0.794466,7.171731,96.441958
1157,GELNET,100,3.892222,0.810937,7.449502,131.365059
1158,GELNET,100,3.871629,0.805842,7.276625,93.381833
1159,GELNET,100,4.683042,0.871672,9.484979,739.776163
1160,GELNET,100,4.023348,0.865112,8.0108,195.173233
1161,GELNET,100,4.614641,0.827973,9.37304,713.711143
1162,GELNET,100,4.60653,0.808443,9.173236,740.39096
1163,GELNET,100,3.785129,0.772061,6.845513,125.685495
1164,GELNET,100,3.905553,0.855495,7.542711,125.243821
1165,GELNET,100,4.613437,0.858994,9.458954,759.071774
1166,GELNET,100,3.805023,0.763093,6.911922,79.636374
1167,GELNET,100,3.814623,0.802972,7.23619,86.664505
1168,GELNET,100,3.85753,0.793096,7.164743,101.207511
1169,GELNET,100,3.819845,0.827686,7.003212,113.053865
1170,GELNET,100,3.725959,0.757229,6.67343,43.307598
1171,GELNET,100,3.92723,0.815174,7.642585,120.926221
1172,GELNET,100,4.619801,0.819948,9.30658,725.899273
1173,GELNET,100,3.879454,0.806598,7.52189,109.901274
1174,GELNET,100,3.953633,0.809163,7.726175,154.656478
1175,GELNET,100,3.807827,0.822523,7.020785,130.855783
1176,GELNET,100,3.821586,0.821321,7.08433,106.437532
1177,GELNET,100,3.728108,0.783134,6.644328,81.352392
1178,GELNET,100,3.79,0.78032,7.022537,124.59628
1179,GELNET,100,3.821219,0.79503,7.14527,114.730738
1180,GELNET,100,3.923816,0.830273,7.573312,122.113568
1181,GELNET,100,3.720204,0.77533,6.744549,71.595963
1182,GELNET,100,4.580127,0.793077,8.903638,694.495171
1183,GELNET,100,3.878363,0.829369,7.394155,117.379768
1184,GELNET,100,3.922794,0.868319,7.486881,119.666479
1185,GELNET,100,3.751975,0.778596,6.772994,99.055438
1186,GELNET,100,3.790427,0.788759,7.012727,73.571582
1187,GELNET,100,3.894624,0.835154,7.448863,128.908085
1188,GELNET,100,3.804953,0.804407,7.022683,83.571315
1189,GELNET,100,3.819799,0.8341,7.023675,153.610714
1190,GELNET,100,3.88679,0.828675,7.40978,104.31903
1191,GELNET,100,3.925326,0.81695,7.571248,176.905243
1192,GELNET,100,4.640399,0.82052,9.453948,758.023296
1193,GELNET,100,3.887015,0.831236,7.471961,140.063893
1194,GELNET,100,3.753546,0.781276,7.019905,122.212149
1195,GELNET,100,3.897945,0.789442,7.453818,93.811841
1196,GELNET,100,3.955695,0.824894,7.822799,179.207996
1197,GELNET,100,3.817527,0.77844,7.112973,108.82821
1198,GELNET,100,3.895817,0.785276,7.406407,115.944871
1199,GELNET,100,3.933035,0.835706,7.658337,131.959434
1200,GELNET,100,3.851783,0.786489,7.25041,152.698319
1201,GELNET-I,20,1.333274,0.468365,0.776843,0
1202,GELNET-I,20,1.211686,0.513312,0.666056,0.327306
1203,GELNET-I,20,1.28911,0.47101,0.725543,0.004249
1204,GELNET-I,20,1.263053,0.450639,0.694267,0.000488
1205,GELNET-I,20,1.282164,0.519856,0.72511,0.02778
1206,GELNET-I,20,1.333274,0.468365,0.776843,0
1207,GELNET-I,20,1.367213,0.70266,0.856106,0.133295
1208,GELNET-I,20,1.235536,0.491231,0.658215,0.138399
1209,GELNET-I,20,1.267487,0.466285,0.701604,0.033908
1210,GELNET-I,20,1.186322,0.43033,0.633749,0.016247
1211,GELNET-I,20,1.316608,0.4681,0.756304,0.000394
1212,GELNET-I,20,1.245975,0.462621,0.679438,0.001845
1213,GELNET-I,20,1.323823,0.468361,0.76484,0.000174
1214,GELNET-I,20,1.298487,0.51066,0.765362,0.233625
1215,GELNET-I,20,1.22379,0.469026,0.643339,0.160558
1216,GELNET-I,20,1.232731,0.458028,0.654992,0.008349
1217,GELNET-I,20,1.174924,0.46082,0.610241,0.356087
1218,GELNET-I,20,1.337083,0.582828,0.772459,0.130852
1219,GELNET-I,20,1.189783,0.514733,0.616671,0.111522
1220,GELNET-I,20,1.301266,0.479854,0.72623,0.063548
1221,GELNET-I,20,1.318774,0.480003,0.752619,0.083131
1222,GELNET-I,20,1.276151,0.483328,0.700075,0.031471
1223,GELNET-I,20,1.333274,0.468365,0.776843,0
1224,GELNET-I,20,1.260366,0.496361,0.690739,0.040887
1225,GELNET-I,20,1.261919,0.475078,0.688232,0.017233
1226,GELNET-I,20,1.340467,0.548348,0.773204,0.102864
1227,GELNET-I,20,1.232151,0.449477,0.643815,0.111041
1228,GELNET-I,20,1.203855,0.479499,0.632737,0.062694
1229,GELNET-I,20,1.261154,0.501344,0.681838,0.87988
1230,GELNET-I,20,1.233679,0.468652,0.649179,0.091215
1231,GELNET-I,20,1.279428,0.520327,0.72111,0.02774
1232,GELNET-I,20,1.298568,0.502944,0.762593,0.009953
1233,GELNET-I,20,1.301761,0.497483,0.763608,0.00197
1234,GELNET-I,20,1.17539,0.462018,0.613763,0.119788
1235,GELNET-I,20,1.300455,0.474091,0.723516,0.047291
1236,GELNET-I,20,1.250455,0.441299,0.699187,0.003889
1237,GELNET-I,20,1.292402,0.533808,0.740032,0.471075
1238,GELNET-I,20,1.257033,0.46737,0.68517,0.002461
1239,GELNET-I,20,1.344552,0.49493,0.783078,0.012586
1240,GELNET-I,20,1.228728,0.493095,0.648302,0.038938
1241,GELNET-I,20,1.234116,0.467426,0.652141,0.033496
1242,GELNET-I,20,1.257736,0.512862,0.679563,0.028169
1243,GELNET-I,20,1.240575,0.47068,0.660613,0.021857
1244,GELNET-I,20,1.170916,0.484235,0.603336,0.054193
1245,GELNET-I,20,1.272392,0.509039,0.693133,0.199039
1246,GELNET-I,20,1.231407,0.455207,0.637957,0.116312
1247,GELNET-I,20,1.333274,0.468365,0.776843,0
1248,GELNET-I,20,1.198153,0.429203,0.629592,0.012593
1249,GELNET-I,20,1.282021,0.468355,0.707674,0.022432
1250,GELNET-I,20,1.275848,0.463433,0.703458,0.012716
1251,GELNET-I,20,1.326294,0.465284,0.767933,8.50E-05
1252,GELNET-I,20,1.277513,0.460933,0.737362,0.076456
1253,GELNET-I,20,1.282951,0.496336,0.710075,0.015447
1254,GELNET-I,20,1.272888,0.462533,0.695277,0.026358
1255,GELNET-I,20,1.252359,0.542678,0.698029,0.037956
1256,GELNET-I,20,1.281243,0.478173,0.757019,0.005085
1257,GELNET-I,20,1.269103,0.521781,0.83806,0.307459
1258,GELNET-I,20,1.333274,0.468365,0.776843,0
1259,GELNET-I,20,1.268208,0.478211,0.701321,0.016623
1260,GELNET-I,20,1.273837,0.465287,0.699918,0.022185
1261,GELNET-I,20,1.261782,0.453443,0.685526,0.025157
1262,GELNET-I,20,1.256188,0.485008,0.672876,0.031518
1263,GELNET-I,20,1.342042,0.552613,0.805105,0.274792
1264,GELNET-I,20,1.275005,0.480571,0.706969,0.022924
1265,GELNET-I,20,1.268849,0.516122,0.677478,0.606016
1266,GELNET-I,20,1.295528,0.502584,0.737767,0.001222
1267,GELNET-I,20,1.333274,0.468365,0.776843,0
1268,GELNET-I,20,1.256677,0.482266,0.715318,0.002915
1269,GELNET-I,20,1.275241,0.477373,0.711706,3.30E-05
1270,GELNET-I,20,1.254669,0.451462,0.697471,0.027384
1271,GELNET-I,20,1.267169,0.472514,0.694214,0.005949
1272,GELNET-I,20,1.25206,0.466071,0.684003,0.128919
1273,GELNET-I,20,1.147914,0.481226,0.562708,0.133827
1274,GELNET-I,20,1.333274,0.468365,0.776843,0
1275,GELNET-I,20,1.276139,0.465611,0.717555,0.003545
1276,GELNET-I,20,1.275084,0.474202,0.728884,0.001955
1277,GELNET-I,20,1.25216,0.466374,0.690113,0.021327
1278,GELNET-I,20,1.274647,0.515698,0.76551,0.145361
1279,GELNET-I,20,1.230981,0.458935,0.635029,0.073419
1280,GELNET-I,20,1.188427,0.439481,0.623803,0.054694
1281,GELNET-I,20,1.29526,0.463551,0.732795,0.000239
1282,GELNET-I,20,1.226539,0.45746,0.653298,0.008058
1283,GELNET-I,20,1.21092,0.479903,0.625853,0.077885
1284,GELNET-I,20,1.277454,0.469669,0.734924,0.000236
1285,GELNET-I,20,1.305516,0.467521,0.738428,0.009294
1286,GELNET-I,20,1.247216,0.47965,0.697874,0.030941
1287,GELNET-I,20,1.222202,0.478639,0.638253,0.091948
1288,GELNET-I,20,1.259959,0.452582,0.688351,0.005042
1289,GELNET-I,20,1.305083,0.483593,0.736849,0.078801
1290,GELNET-I,20,1.225069,0.456403,0.672254,0.000292
1291,GELNET-I,20,1.24002,0.456697,0.665132,0.009193
1292,GELNET-I,20,1.272039,0.488373,0.696073,0.052006
1293,GELNET-I,20,1.288083,0.484508,0.713799,0.030731
1294,GELNET-I,20,1.280105,0.524946,0.723614,0.027701
1295,GELNET-I,20,1.222052,0.471666,0.700046,0.001214
1296,GELNET-I,20,1.282786,0.496649,0.70027,0.06514
1297,GELNET-I,20,1.223265,0.463894,0.638035,0.065741
1298,GELNET-I,20,1.306161,0.506315,0.760895,0.098717
1299,GELNET-I,20,1.319244,0.464331,0.755112,0.006053
1300,GELNET-I,20,1.288277,0.472852,0.722284,0.047438
1301,GELNET-I,50,2.107759,0.505401,1.90237,0.374995
1302,GELNET-I,50,2.095454,0.560233,1.915813,0.709215
1303,GELNET-I,50,2.084445,0.492517,1.883601,0.055141
1304,GELNET-I,50,2.083485,0.473551,1.883218,0.014257
1305,GELNET-I,50,2.061065,0.491549,1.844778,0.097259
1306,GELNET-I,50,2.104345,0.526993,1.924487,0.112171
1307,GELNET-I,50,2.075378,0.483763,1.868126,0.037409
1308,GELNET-I,50,2.138959,0.490715,1.994088,0.10619
1309,GELNET-I,50,2.066854,0.498519,1.853799,0.020168
1310,GELNET-I,50,2.089111,0.496667,1.893244,0.150425
1311,GELNET-I,50,2.115755,0.495551,1.950496,0.007534
1312,GELNET-I,50,2.108351,0.500502,1.955892,0.001698
1313,GELNET-I,50,2.105777,0.476368,1.919809,0.055003
1314,GELNET-I,50,2.073727,0.50374,1.843587,0.343806
1315,GELNET-I,50,2.114682,0.468455,1.951558,0.01376
1316,GELNET-I,50,2.078927,0.503792,1.879027,0.041819
1317,GELNET-I,50,2.04188,0.52818,1.834011,0.213347
1318,GELNET-I,50,2.05135,0.478667,1.816772,0.258293
1319,GELNET-I,50,2.06331,0.502239,1.870174,0.042141
1320,GELNET-I,50,2.045565,0.484098,1.808367,0.099269
1321,GELNET-I,50,2.057881,0.506348,1.841404,0.190222
1322,GELNET-I,50,2.034101,0.482678,1.805432,0.12224
1323,GELNET-I,50,2.063194,0.484365,1.842269,0.064747
1324,GELNET-I,50,2.08188,0.479241,1.878296,0.043641
1325,GELNET-I,50,2.142426,0.470242,2.00367,0
1326,GELNET-I,50,2.042572,0.476562,1.796643,0.193865
1327,GELNET-I,50,2.142426,0.470242,2.00367,0
1328,GELNET-I,50,2.059949,0.474618,1.837324,0.028616
1329,GELNET-I,50,2.081855,0.508683,1.856796,0.582088
1330,GELNET-I,50,2.032096,0.524792,1.781743,0.324989
1331,GELNET-I,50,2.056018,0.507306,1.853847,0.061799
1332,GELNET-I,50,2.098146,0.503994,1.92364,0.011102
