,Method,Dimention,L2,SP,KL,QL
846,GLASSO-vI,100,5.314928,1.020933,10.698199,677.08911
847,GLASSO-vI,100,5.118619,1.055035,12.22992,462.408887
848,GLASSO-vI,100,5.204427,1.024117,10.293906,620.888604
849,GLASSO-vI,100,5.481476,1.064458,10.821976,780.976608
850,GLASSO-vI,100,5.14137,1.022599,10.764424,544.760085
851,GLASSO-vI,100,5.245146,1.021059,10.730727,615.269555
852,GLASSO-vI,100,4.960318,1.054146,11.354204,425.886767
853,GLASSO-vI,100,5.014458,1.003598,11.547107,436.321919
854,GLASSO-vI,100,5.376946,1.037381,10.524453,709.324645
855,GLASSO-vI,100,5.314394,1.015707,11.65479,602.476443
856,GLASSO-vI,100,4.621676,0.987878,11.461784,265.162458
857,GLASSO-vI,100,5.312221,1.03786,10.169867,708.050481
858,GLASSO-vI,100,4.985338,1.032981,11.037357,449.487352
859,GLASSO-vI,100,5.131853,1.037759,10.948576,521.356625
860,GLASSO-vI,100,5.458755,1.045985,10.943705,731.752477
861,GLASSO-vI,100,5.185562,1.020415,11.177832,562.706928
862,GLASSO-vI,100,5.304598,1.027129,10.565429,671.131337
863,GLASSO-vI,100,5.165747,1.003098,10.570955,565.385259
864,GLASSO-vI,100,5.272063,1.046192,10.158463,670.179086
865,GLASSO-vI,100,5.466517,1.047146,10.614506,763.709359
866,GLASSO-vI,100,4.961503,1.004641,10.463749,464.644336
867,GLASSO-vI,100,5.03132,1.042466,10.570153,508.447395
868,GLASSO-vI,100,4.894706,1.001371,11.425896,396.158481
869,GLASSO-vI,100,5.143107,1.021696,10.230238,588.765649
870,GLASSO-vI,100,4.450739,0.991631,11.087931,198.887592
871,GLASSO-vI,100,5.107019,1.034484,10.978748,544.636218
872,GLASSO-vI,100,5.222282,1.019067,11.238524,577.863324
873,GLASSO-vI,100,5.205762,1.03954,10.465396,608.654753
874,GLASSO-vI,100,5.162277,1.040897,11.690654,508.775009
875,GLASSO-vI,100,4.908396,1.02545,11.454315,382.252286
876,GLASSO-vI,100,4.530005,0.99374,12.360367,201.205641
877,GLASSO-vI,100,5.059325,1.008914,10.402399,507.802687
878,GLASSO-vI,100,5.096286,1.007653,10.506652,543.605527
879,GLASSO-vI,100,5.241397,1.023582,10.67941,610.160693
880,GLASSO-vI,100,5.201527,1.090963,10.588275,597.27546
881,GLASSO-vI,100,4.955308,1.019203,10.618071,456.288769
882,GLASSO-vI,100,5.215396,1.02835,10.251044,617.692326
883,GLASSO-vI,100,5.28431,1.021421,10.096302,684.076953
884,GLASSO-vI,100,5.085169,1.024247,11.67356,457.106186
885,GLASSO-vI,100,5.139729,1.000383,9.901842,605.901044
886,GLASSO-vI,100,4.803658,1.006407,10.797508,382.492827
887,GLASSO-vI,100,5.257212,1.057065,10.941457,630.757849
888,GLASSO-vI,100,5.056693,1.033014,10.168372,520.485158
889,GLASSO-vI,100,5.30813,1.031435,10.568683,673.236467
890,GLASSO-vI,100,5.140461,1.045558,10.584705,554.210302
891,GLASSO-vI,100,5.469594,1.035044,10.732428,768.162376
892,GLASSO-vI,100,5.209044,1.020683,11.75049,536.652585
893,GLASSO-vI,100,5.174551,1.019004,11.271921,545.314999
894,GLASSO-vI,100,5.211354,1.005028,10.604076,604.061809
895,GLASSO-vI,100,5.263412,1.051375,9.895374,686.237807
896,GLASSO-vI,100,5.403947,1.024919,11.064299,682.882705
897,GLASSO-vI,100,5.087743,1.014937,10.812472,523.073226
898,GLASSO-vI,100,5.179891,1.03252,10.994026,565.279299
899,GLASSO-vI,100,5.229169,1.042278,10.729077,599.907388
900,GLASSO-vI,100,4.804578,1.034252,12.531988,298.286353
901,GELNET,20,2.363468,0.9463,2.44451,16.849933
902,GELNET,20,2.146487,0.883358,1.569023,18.475704
903,GELNET,20,2.159042,0.924478,1.680406,17.434149
904,GELNET,20,2.029156,0.91235,1.512772,13.739541
905,GELNET,20,2.172468,0.906358,1.60519,21.788373
906,GELNET,20,2.168516,0.981701,1.730849,17.844894
907,GELNET,20,2.120522,0.920477,1.756243,9.558673
908,GELNET,20,2.260274,0.921142,1.811627,21.650165
909,GELNET,20,1.944881,0.807777,1.505685,11.117878
910,GELNET,20,2.102659,0.866572,1.786778,11.621305
911,GELNET,20,2.168124,0.881844,1.722116,16.674264
912,GELNET,20,1.996304,0.852344,1.696969,10.324911
913,GELNET,20,2.125279,0.928492,1.604888,18.983005
914,GELNET,20,2.345766,0.981793,1.97024,20.35508
915,GELNET,20,2.23864,0.909447,1.813821,20.600417
916,GELNET,20,2.086241,0.845895,1.683258,14.017303
917,GELNET,20,2.189626,0.943917,1.931246,17.851808
918,GELNET,20,2.257162,0.912355,1.790607,23.735764
919,GELNET,20,2.016847,0.879489,1.43661,14.688203
920,GELNET,20,2.193344,0.899704,1.754029,21.407528
921,GELNET,20,2.111238,0.934513,1.644814,17.148405
922,GELNET,20,2.234494,0.94593,1.661854,23.040706
923,GELNET,20,2.229854,0.909717,1.801027,18.81265
924,GELNET,20,2.186136,0.982888,1.898536,13.707873
925,GELNET,20,2.176952,0.928569,1.665595,18.383252
926,GELNET,20,2.256785,0.931793,1.814021,24.527663
927,GELNET,20,2.20704,0.891569,1.618762,25.02487
928,GELNET,20,2.084195,0.853736,1.603013,15.264185
929,GELNET,20,2.384339,0.974307,2.091169,27.02698
930,GELNET,20,2.375172,0.924931,1.884429,30.353359
931,GELNET,20,2.17251,0.956058,1.74918,16.681972
932,GELNET,20,2.10437,0.904485,1.877963,11.571084
933,GELNET,20,2.181897,0.874484,1.995191,13.683858
934,GELNET,20,2.031469,0.888775,1.570677,15.139857
935,GELNET,20,2.210892,0.91769,1.564053,22.20044
936,GELNET,20,2.090023,0.977322,1.685026,10.327058
937,GELNET,20,2.214064,0.942091,1.733367,18.434725
938,GELNET,20,1.920378,0.823458,1.278996,11.515586
939,GELNET,20,2.001612,0.88381,1.631683,11.746786
940,GELNET,20,2.083219,0.829593,1.476982,19.132471
941,GELNET,20,2.097768,0.87436,1.532184,16.750974
942,GELNET,20,2.053617,0.937967,1.526595,17.960349
943,GELNET,20,2.114273,0.886423,1.63843,15.039222
944,GELNET,20,2.130415,0.948347,1.495912,19.725132
945,GELNET,20,2.276353,0.955423,1.748151,26.438734
946,GELNET,20,2.29885,0.917714,1.888027,23.193901
947,GELNET,20,2.366582,0.906628,2.146664,22.160116
948,GELNET,20,2.036257,0.857976,1.344822,15.29536
949,GELNET,20,2.251401,0.899043,1.737612,29.36003
950,GELNET,20,2.173373,0.854424,1.678072,19.664254
951,GELNET,20,2.134519,0.917921,1.643935,16.766908
952,GELNET,20,2.199162,0.974699,1.908933,15.465714
953,GELNET,20,2.232415,0.89327,2.041101,16.672266
954,GELNET,20,2.225205,0.864767,1.669829,24.885673
955,GELNET,20,2.1869,0.99449,1.728946,13.877673
956,GELNET,20,2.157958,0.924969,1.865672,9.707608
957,GELNET,20,2.273499,0.978888,1.834149,15.044299
958,GELNET,20,1.954864,0.835254,1.378251,13.207914
959,GELNET,20,2.193052,0.924348,1.798867,17.787259
960,GELNET,20,2.225714,0.914627,1.788988,20.372473
961,GELNET,20,2.156212,0.89864,1.633347,19.98984
962,GELNET,20,2.189589,0.968769,1.702021,18.212692
963,GELNET,20,2.192901,1.001809,1.828465,18.755273
964,GELNET,20,2.147123,0.947584,1.60117,18.371165
965,GELNET,20,2.316449,0.976991,1.939765,28.537853
966,GELNET,20,2.135928,0.88277,1.639573,16.667537
967,GELNET,20,2.077074,0.832071,1.524734,17.448924
968,GELNET,20,2.03814,0.911705,1.713782,11.472767
969,GELNET,20,2.058038,0.909119,1.448803,15.433044
970,GELNET,20,1.885943,0.920346,1.470968,7.866157
971,GELNET,20,2.137434,0.927909,1.652264,13.508948
972,GELNET,20,2.339419,0.978181,2.14725,11.405502
973,GELNET,20,2.113288,0.843283,1.60594,15.900242
974,GELNET,20,2.136803,0.911999,1.747565,15.095602
975,GELNET,20,2.069464,0.817693,1.532868,14.420222
976,GELNET,20,2.111009,0.913586,1.852433,10.446147
977,GELNET,20,2.029792,0.901977,1.423503,11.825943
978,GELNET,20,2.149312,0.972781,1.691233,13.362506
979,GELNET,20,2.196645,0.920036,1.60016,22.698189
980,GELNET,20,2.036125,0.918821,1.495709,14.212919
981,GELNET,20,2.129874,0.903812,1.727151,15.851966
982,GELNET,20,2.012853,0.86463,1.457467,16.50258
983,GELNET,20,2.183918,0.899767,1.602916,22.103191
984,GELNET,20,2.102647,0.905899,1.747332,12.0637
985,GELNET,20,2.077223,0.917498,1.451753,15.13603
986,GELNET,20,1.937702,0.905124,1.443556,9.636398
987,GELNET,20,2.136782,0.898201,1.705715,17.279794
988,GELNET,20,2.077536,0.870381,1.646098,13.261094
989,GELNET,20,2.199469,0.932262,1.701114,23.101719
990,GELNET,20,2.001797,0.833201,1.468301,12.32969
991,GELNET,20,2.196355,0.899212,1.586719,24.47331
992,GELNET,20,2.224385,0.91772,1.921163,16.042841
993,GELNET,20,2.241098,0.966743,2.009936,17.144346
994,GELNET,20,2.100136,0.916141,1.580668,15.037554
995,GELNET,20,2.039977,0.871498,1.457076,11.718633
996,GELNET,20,2.381919,0.986376,1.985876,28.148473
997,GELNET,20,2.162849,0.906016,1.704939,17.994492
998,GELNET,20,2.106212,0.939498,1.661712,11.913808
999,GELNET,20,2.274462,0.876246,1.852563,21.962075
1000,GELNET,20,2.330723,0.91123,2.515849,12.81291
1001,GELNET,50,3.678217,1.027865,5.707991,120.676694
1002,GELNET,50,3.487689,1.072059,4.474424,115.328727
1003,GELNET,50,3.45273,1.01581,4.502512,104.654217
1004,GELNET,50,3.378401,0.946985,4.5145,97.423881
1005,GELNET,50,3.459459,1.005893,4.327508,123.153778
1006,GELNET,50,3.485085,1.043816,4.408214,113.388543
1007,GELNET,50,3.410619,1.034188,4.471214,105.043304
1008,GELNET,50,3.65423,0.989323,4.804324,144.883557
1009,GELNET,50,3.314404,0.959071,4.315263,89.796903
1010,GELNET,50,3.528407,0.994181,5.36464,109.765386
1011,GELNET,50,3.434539,1.010041,5.113957,89.462215
1012,GELNET,50,3.405971,0.958099,4.673243,97.29239
1013,GELNET,50,3.448058,1.006454,4.336285,113.316208
1014,GELNET,50,3.761446,1.027348,5.091718,157.197303
1015,GELNET,50,3.495219,1.043552,4.959596,102.674148
1016,GELNET,50,3.464783,1.0465,4.83278,101.086863
1017,GELNET,50,3.498535,1.01553,5.08959,109.378734
1018,GELNET,50,3.454582,0.991127,4.425517,115.976902
1019,GELNET,50,3.335511,1.025756,4.07554,98.871442
1020,GELNET,50,3.385474,0.964696,4.29968,101.687615
1021,GELNET,50,3.397967,1.078014,4.342233,113.035078
1022,GELNET,50,3.45352,1.012339,4.172778,114.096719
1023,GELNET,50,3.516664,0.994021,4.662393,118.776265
1024,GELNET,50,3.539238,1.074568,4.838196,115.196841
1025,GELNET,50,3.484136,0.996401,4.525546,120.82638
1026,GELNET,50,3.349743,0.976801,4.09942,113.816986
1027,GELNET,50,3.550995,0.980765,4.391679,149.508888
1028,GELNET,50,3.34882,0.96943,4.252249,94.566345
1029,GELNET,50,3.817794,1.009182,5.40436,170.351474
1030,GELNET,50,3.582539,1.011179,4.553107,138.752875
1031,GELNET,50,3.455838,1.02099,4.732766,103.685341
1032,GELNET,50,3.428056,0.998331,4.802631,92.925157
1033,GELNET,50,3.383178,0.983929,4.702919,88.877286
1034,GELNET,50,3.339606,0.994581,4.218678,95.004595
1035,GELNET,50,3.660158,0.983909,4.877372,145.441375
1036,GELNET,50,3.525632,1.090643,5.156275,100.851847
1037,GELNET,50,3.515648,1.024403,4.717632,115.274346
1038,GELNET,50,3.204705,1.053686,3.964724,66.793224
1039,GELNET,50,3.366863,0.979752,4.344523,95.482745
1040,GELNET,50,3.502483,0.981852,4.375345,135.927584
1041,GELNET,50,3.531085,1.016364,4.675416,128.498504
1042,GELNET,50,3.351169,1.01078,4.122123,107.886614
1043,GELNET,50,3.396608,0.956087,4.312205,102.228531
1044,GELNET,50,3.408883,1.066276,4.271186,108.717946
1045,GELNET,50,3.515785,1.006046,4.279446,127.046917
1046,GELNET,50,3.494998,1.015464,4.520922,117.918892
1047,GELNET,50,3.527238,0.966719,4.941526,112.77889
1048,GELNET,50,3.262037,1.018207,3.915997,89.838073
1049,GELNET,50,3.580612,1.061294,4.49412,152.287976
1050,GELNET,50,3.357905,1.01798,4.336137,99.510422
1051,GELNET,50,3.552881,1.041118,4.660529,119.314318
1052,GELNET,50,3.414652,0.973972,4.708112,102.453844
1053,GELNET,50,3.47157,0.951073,4.815328,114.065104
1054,GELNET,50,3.553632,1.000964,4.439712,139.628733
1055,GELNET,50,3.416955,1.012656,4.534277,85.015493
1056,GELNET,50,3.311749,1.021289,4.419479,68.063709
1057,GELNET,50,3.444151,1.036287,4.244772,125.547385
1058,GELNET,50,3.33646,1.04491,4.33245,82.086616
1059,GELNET,50,3.51901,1.001144,4.829747,108.644877
1060,GELNET,50,3.606471,0.986407,4.701786,140.88967
1061,GELNET,50,3.509029,0.979638,4.604922,115.814736
1062,GELNET,50,3.567605,0.98705,4.457812,139.833511
1063,GELNET,50,3.494064,1.024823,4.54397,119.380272
1064,GELNET,50,3.449285,1.013391,4.197706,124.186255
1065,GELNET,50,3.577859,0.984174,4.654973,146.075597
1066,GELNET,50,3.266224,0.97483,4.01828,94.363875
1067,GELNET,50,3.373732,0.986178,4.543856,93.724992
1068,GELNET,50,3.408061,0.976772,4.7577,89.685979
1069,GELNET,50,3.425435,1.015572,4.172434,109.810907
1070,GELNET,50,3.174676,0.983141,4.114144,71.410802
1071,GELNET,50,3.440424,1.009038,4.560361,101.699401
1072,GELNET,50,3.505584,0.965966,4.581373,121.726849
1073,GELNET,50,3.512367,0.998145,4.446544,125.102232
1074,GELNET,50,3.503421,1.015079,4.99158,112.929358
1075,GELNET,50,3.412549,0.995031,4.76978,94.925797
1076,GELNET,50,3.392288,0.999889,4.837805,82.176333
1077,GELNET,50,3.276888,1.002413,3.754684,82.540848
1078,GELNET,50,3.442896,1.01997,4.545351,97.767513
1079,GELNET,50,3.419707,0.974648,4.201927,115.637125
1080,GELNET,50,3.479784,1.022684,4.48885,108.445023
1081,GELNET,50,3.287987,0.972132,4.269147,87.07054
1082,GELNET,50,3.477909,0.977876,4.247931,127.650164
1083,GELNET,50,3.509673,0.990035,4.251242,128.230079
1084,GELNET,50,3.389487,0.990707,4.536757,96.277525
1085,GELNET,50,3.430161,0.994246,4.108779,121.679681
1086,GELNET,50,3.256484,0.936196,4.103741,85.861847
1087,GELNET,50,3.456655,1.038024,4.347574,116.13381
1088,GELNET,50,3.386629,1.007038,4.243444,90.603273
1089,GELNET,50,3.497112,0.984086,4.510484,130.994959
1090,GELNET,50,3.377326,0.973506,4.182019,110.481154
1091,GELNET,50,3.445425,1.005771,4.200837,114.190197
1092,GELNET,50,3.558616,0.966326,4.872007,119.976915
1093,GELNET,50,3.520946,0.975,4.725807,122.362166
1094,GELNET,50,3.564533,1.038003,4.599255,129.496315
1095,GELNET,50,3.289288,1.0135,3.854941,97.373707
1096,GELNET,50,3.625836,1.075755,4.800274,145.413449
1097,GELNET,50,3.479257,1.016452,4.671911,109.40444
1098,GELNET,50,3.377853,0.979917,4.30557,98.435586
1099,GELNET,50,3.489435,0.960872,4.410025,123.435655
1100,GELNET,50,3.606606,1.00768,5.836214,102.957671
1101,GELNET,100,3.678217,1.027865,5.707991,120.676694
1102,GELNET,100,3.487689,1.072059,4.474424,115.328727
1103,GELNET,100,3.45273,1.01581,4.502512,104.654217
1104,GELNET,100,3.378401,0.946985,4.5145,97.423881
1105,GELNET,100,3.459459,1.005893,4.327508,123.153778
1106,GELNET,100,3.485085,1.043816,4.408214,113.388543
1107,GELNET,100,3.410619,1.034188,4.471214,105.043304
1108,GELNET,100,3.65423,0.989323,4.804324,144.883557
1109,GELNET,100,3.314404,0.959071,4.315263,89.796903
1110,GELNET,100,3.528407,0.994181,5.36464,109.765386
1111,GELNET,100,3.434539,1.010041,5.113957,89.462215
1112,GELNET,100,3.405971,0.958099,4.673243,97.29239
1113,GELNET,100,3.448058,1.006454,4.336285,113.316208
1114,GELNET,100,3.761446,1.027348,5.091718,157.197303
1115,GELNET,100,3.495219,1.043552,4.959596,102.674148
1116,GELNET,100,3.464783,1.0465,4.83278,101.086863
1117,GELNET,100,3.498535,1.01553,5.08959,109.378734
1118,GELNET,100,3.454582,0.991127,4.425517,115.976902
1119,GELNET,100,3.335511,1.025756,4.07554,98.871442
1120,GELNET,100,3.385474,0.964696,4.29968,101.687615
1121,GELNET,100,3.397967,1.078014,4.342233,113.035078
1122,GELNET,100,3.45352,1.012339,4.172778,114.096719
1123,GELNET,100,3.516664,0.994021,4.662393,118.776265
1124,GELNET,100,3.539238,1.074568,4.838196,115.196841
1125,GELNET,100,3.484136,0.996401,4.525546,120.82638
1126,GELNET,100,3.349743,0.976801,4.09942,113.816986
1127,GELNET,100,3.550995,0.980765,4.391679,149.508888
1128,GELNET,100,3.34882,0.96943,4.252249,94.566345
1129,GELNET,100,3.817794,1.009182,5.40436,170.351474
1130,GELNET,100,3.582539,1.011179,4.553107,138.752875
1131,GELNET,100,3.455838,1.02099,4.732766,103.685341
1132,GELNET,100,3.428056,0.998331,4.802631,92.925157
1133,GELNET,100,3.383178,0.983929,4.702919,88.877286
1134,GELNET,100,3.339606,0.994581,4.218678,95.004595
1135,GELNET,100,3.660158,0.983909,4.877372,145.441375
1136,GELNET,100,3.525632,1.090643,5.156275,100.851847
1137,GELNET,100,3.515648,1.024403,4.717632,115.274346
1138,GELNET,100,3.204705,1.053686,3.964724,66.793224
1139,GELNET,100,3.366863,0.979752,4.344523,95.482745
1140,GELNET,100,3.502483,0.981852,4.375345,135.927584
1141,GELNET,100,3.531085,1.016364,4.675416,128.498504
1142,GELNET,100,3.351169,1.01078,4.122123,107.886614
1143,GELNET,100,3.396608,0.956087,4.312205,102.228531
1144,GELNET,100,3.408883,1.066276,4.271186,108.717946
1145,GELNET,100,3.515785,1.006046,4.279446,127.046917
1146,GELNET,100,3.494998,1.015464,4.520922,117.918892
1147,GELNET,100,3.527238,0.966719,4.941526,112.77889
1148,GELNET,100,3.262037,1.018207,3.915997,89.838073
1149,GELNET,100,3.580612,1.061294,4.49412,152.287976
1150,GELNET,100,3.357905,1.01798,4.336137,99.510422
1151,GELNET,100,3.552881,1.041118,4.660529,119.314318
1152,GELNET,100,3.414652,0.973972,4.708112,102.453844
1153,GELNET,100,3.47157,0.951073,4.815328,114.065104
1154,GELNET,100,3.553632,1.000964,4.439712,139.628733
1155,GELNET,100,3.416955,1.012656,4.534277,85.015493
1156,GELNET,100,3.311749,1.021289,4.419479,68.063709
1157,GELNET,100,3.444151,1.036287,4.244772,125.547385
1158,GELNET,100,3.33646,1.04491,4.33245,82.086616
1159,GELNET,100,3.51901,1.001144,4.829747,108.644877
1160,GELNET,100,3.606471,0.986407,4.701786,140.88967
1161,GELNET,100,3.509029,0.979638,4.604922,115.814736
1162,GELNET,100,3.567605,0.98705,4.457812,139.833511
1163,GELNET,100,3.494064,1.024823,4.54397,119.380272
1164,GELNET,100,3.449285,1.013391,4.197706,124.186255
1165,GELNET,100,3.577859,0.984174,4.654973,146.075597
1166,GELNET,100,3.266224,0.97483,4.01828,94.363875
1167,GELNET,100,3.373732,0.986178,4.543856,93.724992
1168,GELNET,100,3.408061,0.976772,4.7577,89.685979
1169,GELNET,100,3.425435,1.015572,4.172434,109.810907
1170,GELNET,100,3.174676,0.983141,4.114144,71.410802
1171,GELNET,100,3.440424,1.009038,4.560361,101.699401
1172,GELNET,100,3.505584,0.965966,4.581373,121.726849
1173,GELNET,100,3.512367,0.998145,4.446544,125.102232
1174,GELNET,100,3.503421,1.015079,4.99158,112.929358
1175,GELNET,100,3.412549,0.995031,4.76978,94.925797
1176,GELNET,100,3.392288,0.999889,4.837805,82.176333
1177,GELNET,100,3.276888,1.002413,3.754684,82.540848
1178,GELNET,100,3.442896,1.01997,4.545351,97.767513
1179,GELNET,100,3.419707,0.974648,4.201927,115.637125
1180,GELNET,100,3.479784,1.022684,4.48885,108.445023
1181,GELNET,100,3.287987,0.972132,4.269147,87.07054
1182,GELNET,100,3.477909,0.977876,4.247931,127.650164
1183,GELNET,100,3.509673,0.990035,4.251242,128.230079
1184,GELNET,100,3.389487,0.990707,4.536757,96.277525
1185,GELNET,100,3.430161,0.994246,4.108779,121.679681
1186,GELNET,100,3.256484,0.936196,4.103741,85.861847
1187,GELNET,100,3.456655,1.038024,4.347574,116.13381
1188,GELNET,100,3.386629,1.007038,4.243444,90.603273
1189,GELNET,100,3.497112,0.984086,4.510484,130.994959
1190,GELNET,100,3.377326,0.973506,4.182019,110.481154
1191,GELNET,100,3.445425,1.005771,4.200837,114.190197
1192,GELNET,100,3.558616,0.966326,4.872007,119.976915
1193,GELNET,100,3.520946,0.975,4.725807,122.362166
1194,GELNET,100,3.564533,1.038003,4.599255,129.496315
1195,GELNET,100,3.289288,1.0135,3.854941,97.373707
1196,GELNET,100,3.625836,1.075755,4.800274,145.413449
1197,GELNET,100,3.479257,1.016452,4.671911,109.40444
1198,GELNET,100,3.377853,0.979917,4.30557,98.435586
1199,GELNET,100,3.489435,0.960872,4.410025,123.435655
1200,GELNET,100,3.606606,1.00768,5.836214,102.957671
1201,GELNET-I,20,2.06399,0.782839,1.916439,14.386769
1202,GELNET-I,20,1.761911,0.767068,1.055286,10.982076
1203,GELNET-I,20,1.851225,0.815511,1.243487,13.552717
1204,GELNET-I,20,1.666273,0.829949,1.110129,5.103441
1205,GELNET-I,20,1.811611,0.801866,1.09098,15.041157
1206,GELNET-I,20,1.828934,0.867473,1.229278,13.341348
1207,GELNET-I,20,1.828753,0.82143,1.35294,1.812113
1208,GELNET-I,20,1.952113,0.780147,1.297885,19.663381
1209,GELNET-I,20,1.612551,0.684204,1.137603,2.628727
1210,GELNET-I,20,1.7541,0.770609,1.419053,4.061309
1211,GELNET-I,20,1.905503,0.756657,1.355593,14.330497
1212,GELNET-I,20,1.737785,0.774565,1.473955,0.745312
1213,GELNET-I,20,1.916608,0.766842,1.237941,19.435109
1214,GELNET-I,20,1.967146,0.869311,1.393216,14.363425
1215,GELNET-I,20,1.962695,0.78988,1.391792,17.340623
1216,GELNET-I,20,1.705637,0.757964,1.236345,4.890219
1217,GELNET-I,20,1.81185,0.841952,1.470823,6.791305
1218,GELNET-I,20,1.941936,0.756542,1.267337,21.614199
1219,GELNET-I,20,1.665385,0.782904,1.031213,7.529598
1220,GELNET-I,20,1.917225,0.75277,1.299768,19.387288
1221,GELNET-I,20,1.77615,0.820373,1.209936,12.908513
1222,GELNET-I,20,1.906868,0.829553,1.169937,18.432349
1223,GELNET-I,20,1.925586,0.786908,1.400398,14.1468
1224,GELNET-I,20,1.846025,0.898198,1.428721,7.071192
1225,GELNET-I,20,1.801942,0.825646,1.135707,12.778438
1226,GELNET-I,20,1.970359,0.768114,1.270917,23.489419
1227,GELNET-I,20,1.873368,0.772248,1.120757,21.018684
1228,GELNET-I,20,1.716927,0.734501,1.143651,7.951639
1229,GELNET-I,20,2.12043,0.800085,1.578216,25.020708
1230,GELNET-I,20,2.077594,0.761191,1.340402,28.030822
1231,GELNET-I,20,1.898618,0.842266,1.340076,14.483252
1232,GELNET-I,20,1.755963,0.77727,1.441136,6.035712
1233,GELNET-I,20,1.825458,0.770687,1.54185,7.435326
1234,GELNET-I,20,1.704621,0.787603,1.155115,10.60606
1235,GELNET-I,20,1.933705,0.781174,1.135135,20.550834
1236,GELNET-I,20,1.721645,0.864744,1.218872,6.05874
1237,GELNET-I,20,1.87318,0.869171,1.270923,6.468109
1238,GELNET-I,20,1.584673,0.733591,0.915632,5.81604
1239,GELNET-I,20,1.656258,0.787231,1.243722,2.851813
1240,GELNET-I,20,1.719098,0.742428,1.026962,13.12618
1241,GELNET-I,20,1.76226,0.754385,1.074347,12.855824
1242,GELNET-I,20,1.728217,0.811242,1.099884,13.939802
1243,GELNET-I,20,1.73078,0.787804,1.164005,7.238955
1244,GELNET-I,20,1.77383,0.831221,1.010966,13.149811
1245,GELNET-I,20,1.941872,0.848523,1.226031,19.975494
1246,GELNET-I,20,1.948955,0.758082,1.30624,20.596293
1247,GELNET-I,20,2.100238,0.739877,1.673882,19.838549
1248,GELNET-I,20,1.680493,0.755085,0.901636,5.475566
1249,GELNET-I,20,2.110374,0.690509,1.373379,31.723708
1250,GELNET-I,20,1.879748,0.738431,1.274642,15.831382
1251,GELNET-I,20,1.843878,0.788631,1.194469,15.281752
1252,GELNET-I,20,1.875479,0.872986,1.469437,10.591836
1253,GELNET-I,20,1.940529,0.804332,1.57723,14.205614
1254,GELNET-I,20,1.977057,0.702488,1.237975,23.2584
1255,GELNET-I,20,1.830572,0.892986,1.232272,7.968691
1256,GELNET-I,20,1.782104,0.822778,1.431947,4.474481
1257,GELNET-I,20,1.896706,0.875427,1.25907,5.618866
1258,GELNET-I,20,1.702958,0.688318,1.063702,12.265477
1259,GELNET-I,20,1.867697,0.808637,1.343783,14.486973
1260,GELNET-I,20,1.936949,0.775295,1.286567,19.133434
1261,GELNET-I,20,1.825957,0.794708,1.184934,15.199806
1262,GELNET-I,20,1.844979,0.871316,1.212414,13.438569
1263,GELNET-I,20,1.906024,0.876444,1.356395,16.330418
1264,GELNET-I,20,1.838208,0.831382,1.154319,16.54461
1265,GELNET-I,20,2.030775,0.821052,1.403661,26.345564
1266,GELNET-I,20,1.86146,0.80979,1.276109,3.206852
1267,GELNET-I,20,1.756643,0.701878,1.09057,14.473089
1268,GELNET-I,20,1.709636,0.814847,1.278289,7.92125
1269,GELNET-I,20,1.702997,0.822868,1.019119,4.823035
1270,GELNET-I,20,1.538101,0.824736,1.143516,1.233462
1271,GELNET-I,20,1.78939,0.800274,1.189796,10.860735
1272,GELNET-I,20,1.880788,0.823814,1.454472,11.565174
1273,GELNET-I,20,1.747354,0.716449,1.116983,11.414357
1274,GELNET-I,20,1.809673,0.812906,1.340736,10.246888
1275,GELNET-I,20,1.722217,0.708519,1.094905,9.556895
1276,GELNET-I,20,1.868964,0.838582,1.591646,0.594131
1277,GELNET-I,20,1.651663,0.777091,0.954134,7.317856
1278,GELNET-I,20,1.894025,0.89487,1.318592,2.953633
1279,GELNET-I,20,1.945543,0.777206,1.168602,22.793768
1280,GELNET-I,20,1.67723,0.81126,1.067835,7.716638
1281,GELNET-I,20,1.746244,0.791414,1.193877,10.681118
1282,GELNET-I,20,1.668837,0.748872,1.046985,10.013195
1283,GELNET-I,20,1.885323,0.772935,1.137359,20.282477
1284,GELNET-I,20,1.906942,0.816304,1.475368,0.723937
1285,GELNET-I,20,1.715519,0.796814,0.978416,12.733568
1286,GELNET-I,20,1.595728,0.817234,1.095324,2.0664
1287,GELNET-I,20,1.790471,0.790802,1.236994,12.382497
1288,GELNET-I,20,1.735113,0.748104,1.182653,10.501194
1289,GELNET-I,20,1.931899,0.795311,1.252857,21.734903
1290,GELNET-I,20,1.632894,0.743635,1.040094,5.732035
1291,GELNET-I,20,1.867451,0.766012,1.080833,22.041158
1292,GELNET-I,20,1.879631,0.823345,1.469451,7.156999
1293,GELNET-I,20,1.89593,0.851801,1.485211,11.440322
1294,GELNET-I,20,1.753841,0.826574,1.145434,5.198836
1295,GELNET-I,20,1.731677,0.76299,1.041696,2.912283
1296,GELNET-I,20,2.095516,0.823623,1.413706,26.688437
1297,GELNET-I,20,1.807815,0.817487,1.25583,7.873646
1298,GELNET-I,20,2.072031,0.866427,1.455629,0.092452
1299,GELNET-I,20,1.962939,0.803855,1.437008,12.325539
1300,GELNET-I,20,1.983308,0.804771,1.969258,9.500536
1301,GELNET-I,50,3.529387,0.910783,4.852692,163.638123
1302,GELNET-I,50,3.095788,1.008191,3.564775,95.422634
