,Method,Dimention,L2,SP,KL,QL
898,GLASSO-vI,100,0.623166,0.4457,0.345746,0.177057
899,GLASSO-vI,100,0.665765,0.431175,0.369069,1.298624
900,GLASSO-vI,100,0.622668,0.439488,0.341522,0.048807
901,GELNET,20,1.211139,0.510104,0.955889,13.159697
902,GELNET,20,1.098659,0.488798,0.789713,11.000004
903,GELNET,20,1.043802,0.449662,0.705228,7.900289
904,GELNET,20,1.019184,0.484347,0.698584,3.683848
905,GELNET,20,1.131225,0.501358,0.867008,8.907821
906,GELNET,20,1.181511,0.524024,0.939012,7.353298
907,GELNET,20,1.186569,0.514805,0.932265,2.124819
908,GELNET,20,1.224211,0.481023,0.998902,10.241286
909,GELNET,20,0.966858,0.400429,0.597112,3.23617
910,GELNET,20,1.065545,0.473688,0.77649,4.756948
911,GELNET,20,1.093768,0.405159,0.760671,6.811778
912,GELNET,20,1.035945,0.509504,0.688864,1.999301
913,GELNET,20,1.035219,0.471262,0.712985,8.917324
914,GELNET,20,1.266095,0.523359,1.084932,13.562239
915,GELNET,20,1.158674,0.485467,0.872436,12.281511
916,GELNET,20,1.05681,0.454367,0.737942,4.396942
917,GELNET,20,1.164967,0.508653,0.975755,9.503188
918,GELNET,20,1.156622,0.478754,0.877839,13.631106
919,GELNET,20,1.016008,0.442994,0.680211,5.585384
920,GELNET,20,1.1827,0.424789,0.90213,11.128697
921,GELNET,20,1.067235,0.541228,0.774317,9.05486
922,GELNET,20,1.152942,0.459763,0.88577,10.826878
923,GELNET,20,1.068834,0.433261,0.752003,9.393671
924,GELNET,20,1.089623,0.457896,0.787429,9.490131
925,GELNET,20,1.163477,0.499987,0.881671,7.021837
926,GELNET,20,1.155772,0.491591,0.875209,12.71468
927,GELNET,20,1.164498,0.473146,0.895123,14.534665
928,GELNET,20,1.065405,0.447473,0.747131,7.203401
929,GELNET,20,1.349214,0.553851,1.295266,17.389946
930,GELNET,20,1.229962,0.587102,1.009204,17.502021
931,GELNET,20,1.132092,0.531135,0.854848,8.429009
932,GELNET,20,1.01724,0.45075,0.707257,4.104354
933,GELNET,20,1.084356,0.492562,0.791115,6.986138
934,GELNET,20,1.078079,0.487393,0.787332,5.089221
935,GELNET,20,1.120194,0.456309,0.830547,11.091927
936,GELNET,20,1.141804,0.484375,0.842897,3.84711
937,GELNET,20,1.153505,0.515711,0.90862,9.650758
938,GELNET,20,0.925512,0.461912,0.569735,2.424848
939,GELNET,20,1.093277,0.506943,0.774952,3.566915
940,GELNET,20,1.115309,0.481618,0.802819,5.151728
941,GELNET,20,1.207847,0.510503,0.921002,6.091453
942,GELNET,20,1.129703,0.46611,0.824269,7.484791
943,GELNET,20,1.101679,0.482615,0.806653,5.567102
944,GELNET,20,1.117299,0.543862,0.824802,7.717478
945,GELNET,20,1.214967,0.521114,0.998624,14.123953
946,GELNET,20,1.215071,0.505793,1.014861,11.903998
947,GELNET,20,1.297447,0.499503,1.100627,13.65582
948,GELNET,20,0.997167,0.433337,0.633042,5.337415
949,GELNET,20,1.222784,0.496452,1.010185,16.708389
950,GELNET,20,1.131842,0.477163,0.821097,11.190886
951,GELNET,20,1.168051,0.528699,0.911349,6.009814
952,GELNET,20,1.172703,0.506839,0.946603,9.36772
953,GELNET,20,1.168124,0.531242,0.906318,8.827331
954,GELNET,20,1.173864,0.511722,0.891933,13.050364
955,GELNET,20,1.115198,0.479334,0.824886,7.371367
956,GELNET,20,1.052123,0.440545,0.735808,4.536193
957,GELNET,20,1.301589,0.536019,1.168219,5.526628
958,GELNET,20,0.886926,0.40742,0.521249,3.971602
959,GELNET,20,1.138885,0.578034,0.90532,7.793218
960,GELNET,20,1.143067,0.500099,0.857134,11.221053
961,GELNET,20,1.021025,0.435749,0.688554,9.281213
962,GELNET,20,1.147889,0.475776,0.871643,9.393895
963,GELNET,20,1.215116,0.546973,0.998434,10.387314
964,GELNET,20,1.093398,0.529052,0.838597,7.793556
965,GELNET,20,1.274373,0.494568,1.104846,19.084474
966,GELNET,20,1.054751,0.428413,0.721367,5.057941
967,GELNET,20,0.964817,0.38734,0.593126,6.880769
968,GELNET,20,0.966271,0.426934,0.61458,4.3369
969,GELNET,20,1.054473,0.455273,0.734543,4.675398
970,GELNET,20,0.820042,0.364684,0.44997,1.499045
971,GELNET,20,1.088216,0.472552,0.776879,6.313557
972,GELNET,20,1.259875,0.51294,1.129939,5.970115
973,GELNET,20,1.00212,0.420662,0.660925,7.305118
974,GELNET,20,1.109019,0.433901,0.807951,7.365211
975,GELNET,20,1.006603,0.421441,0.658762,4.345386
976,GELNET,20,1.051411,0.459935,0.730166,3.631313
977,GELNET,20,1.027277,0.428133,0.702438,3.7432
978,GELNET,20,1.29506,0.540666,1.153607,2.167622
979,GELNET,20,1.420945,0.524451,1.333317,30.417814
980,GELNET,20,1.078177,0.460201,0.764005,5.819423
981,GELNET,20,1.033551,0.464783,0.700852,6.227412
982,GELNET,20,0.994358,0.394099,0.624573,5.248473
983,GELNET,20,1.167653,0.45642,0.86847,8.925653
984,GELNET,20,1.17146,0.552772,0.847918,3.938737
985,GELNET,20,0.965274,0.430681,0.601788,7.305434
986,GELNET,20,1.083743,0.522317,0.758342,0.947563
987,GELNET,20,1.157767,0.510028,0.886329,7.821989
988,GELNET,20,1.053084,0.440956,0.728648,5.475016
989,GELNET,20,1.193169,0.503537,0.935445,13.053957
990,GELNET,20,1.023513,0.40578,0.685301,2.369376
991,GELNET,20,1.190393,0.503801,0.925991,11.90932
992,GELNET,20,1.121806,0.493695,0.846381,9.948649
993,GELNET,20,1.188239,0.490715,0.927506,10.751072
994,GELNET,20,1.175558,0.517032,0.923466,3.377665
995,GELNET,20,1.116882,0.471314,0.784613,3.044039
996,GELNET,20,1.294042,0.554813,1.171218,15.94718
997,GELNET,20,1.146904,0.491253,0.89155,7.611836
998,GELNET,20,1.135394,0.507651,0.906545,3.431442
999,GELNET,20,1.1487,0.46535,0.852922,13.157365
1000,GELNET,20,1.282949,0.543035,1.163406,7.742536
1001,GELNET,50,2.225029,0.5764,3.491756,202.114521
1002,GELNET,50,1.76192,0.628795,2.241491,40.45575
1003,GELNET,50,1.768021,0.555763,2.246575,29.493615
1004,GELNET,50,1.585967,0.49758,1.758597,28.227714
1005,GELNET,50,1.769158,0.508022,2.194755,39.296558
1006,GELNET,50,2.094425,0.482989,3.003986,185.942891
1007,GELNET,50,1.731373,0.513307,2.1034,35.089616
1008,GELNET,50,1.799249,0.526395,2.318791,57.89546
1009,GELNET,50,1.691088,0.540136,1.966695,20.602062
1010,GELNET,50,1.826381,0.568413,2.400548,45.288283
1011,GELNET,50,1.705766,0.592195,2.127759,29.469974
1012,GELNET,50,1.973692,0.482832,2.667149,150.712665
1013,GELNET,50,1.691088,0.521216,2.027059,30.817218
1014,GELNET,50,1.886947,0.598035,2.649038,57.504235
1015,GELNET,50,1.856665,0.512598,2.359689,34.756372
1016,GELNET,50,1.70146,0.573335,2.084774,33.391133
1017,GELNET,50,1.695404,0.52025,2.067186,45.616602
1018,GELNET,50,1.75737,0.553142,2.216343,35.649156
1019,GELNET,50,1.62399,0.485831,1.858895,26.581032
1020,GELNET,50,1.673658,0.55208,1.915004,31.924249
1021,GELNET,50,1.767223,0.524869,2.221145,37.949749
1022,GELNET,50,1.698306,0.570338,2.080588,28.332282
1023,GELNET,50,1.747093,0.550499,2.146494,34.463847
1024,GELNET,50,2.134703,0.490294,3.114041,188.517513
1025,GELNET,50,2.07936,0.51997,2.964641,177.41
1026,GELNET,50,1.617906,0.530577,1.859608,31.087824
1027,GELNET,50,2.162201,0.503878,3.268478,193.443041
1028,GELNET,50,1.580161,0.505839,1.721085,23.789551
1029,GELNET,50,2.258873,0.544681,3.655045,221.318663
1030,GELNET,50,1.75295,0.580561,2.260765,50.712469
1031,GELNET,50,1.663172,0.576748,2.001642,29.690575
1032,GELNET,50,1.631723,0.513974,1.878661,30.372206
1033,GELNET,50,1.530007,0.488945,1.686387,29.225536
1034,GELNET,50,1.6292,0.533384,1.877692,23.20677
1035,GELNET,50,2.186399,0.508307,3.315699,205.595904
1036,GELNET,50,1.871231,0.599813,2.501535,38.239256
1037,GELNET,50,1.764775,0.563285,2.282513,40.780199
1038,GELNET,50,1.542601,0.503057,1.621865,12.064327
1039,GELNET,50,1.682425,0.517046,1.989806,24.963656
1040,GELNET,50,1.704691,0.522866,2.046095,42.861763
1041,GELNET,50,1.740775,0.551594,2.182023,41.613554
1042,GELNET,50,1.663039,0.528772,1.969436,33.274695
1043,GELNET,50,1.732655,0.542294,2.128658,27.311163
1044,GELNET,50,1.776178,0.557045,2.176113,34.215888
1045,GELNET,50,1.724856,0.517047,2.14226,40.105556
1046,GELNET,50,1.863282,0.5359,2.413028,33.776622
1047,GELNET,50,2.030551,0.499217,2.793492,171.829256
1048,GELNET,50,1.626811,0.556697,1.810798,17.581871
1049,GELNET,50,1.806846,0.628935,2.463352,50.667906
1050,GELNET,50,1.672934,0.512154,1.961919,30.075078
1051,GELNET,50,1.746834,0.592072,2.275562,46.908197
1052,GELNET,50,1.637209,0.519026,1.917445,28.417398
1053,GELNET,50,1.648063,0.508252,1.966113,40.036999
1054,GELNET,50,2.095154,0.529381,3.021492,181.365559
1055,GELNET,50,1.713833,0.521087,2.091573,25.273097
1056,GELNET,50,1.679422,0.51271,1.89372,12.777084
1057,GELNET,50,1.78304,0.598874,2.34035,35.211456
1058,GELNET,50,1.632147,0.542067,1.856253,21.334039
1059,GELNET,50,2.07128,0.511466,2.969232,176.537522
1060,GELNET,50,2.112373,0.495321,3.104035,181.911436
1061,GELNET,50,1.728201,0.528061,2.08949,42.302494
1062,GELNET,50,1.868876,0.533342,2.462993,39.556615
1063,GELNET,50,1.694834,0.522469,2.08656,34.884559
1064,GELNET,50,1.68331,0.511946,1.96448,32.543923
1065,GELNET,50,2.110918,0.509466,3.1421,185.73663
1066,GELNET,50,1.629859,0.491051,1.816866,20.427123
1067,GELNET,50,1.612459,0.486237,1.817658,35.36801
1068,GELNET,50,2.033325,0.549748,2.874616,155.405079
1069,GELNET,50,1.92532,0.536974,2.532819,146.889197
1070,GELNET,50,1.539178,0.487381,1.596442,9.871863
1071,GELNET,50,1.744664,0.54818,2.158349,26.441792
1072,GELNET,50,1.722474,0.53382,2.118124,37.385998
1073,GELNET,50,1.814255,0.54149,2.273147,31.711504
1074,GELNET,50,1.701548,0.543304,2.113977,41.184346
1075,GELNET,50,1.610505,0.52498,1.803474,34.272294
1076,GELNET,50,1.700513,0.5162,2.026546,24.639456
1077,GELNET,50,1.575861,0.529888,1.693095,16.090435
1078,GELNET,50,1.797575,0.595798,2.30139,32.554597
1079,GELNET,50,1.689497,0.476223,1.950856,34.293445
1080,GELNET,50,1.820351,0.574741,2.313461,32.389521
1081,GELNET,50,1.710739,0.49972,2.031638,18.923361
1082,GELNET,50,2.052837,0.457242,2.824928,174.936628
1083,GELNET,50,1.787684,0.552547,2.267613,35.332949
1084,GELNET,50,1.720828,0.546348,2.044995,23.066893
1085,GELNET,50,2.041261,0.471678,2.861724,166.293561
1086,GELNET,50,1.49021,0.487639,1.460816,17.083237
1087,GELNET,50,1.748886,0.563273,2.173277,32.722093
1088,GELNET,50,1.585901,0.536251,1.806793,29.470797
1089,GELNET,50,1.650723,0.49423,1.897581,51.398833
1090,GELNET,50,1.728439,0.566434,2.098636,24.887062
1091,GELNET,50,1.704926,0.508981,2.081332,45.511375
1092,GELNET,50,2.088361,0.513705,3.005923,176.943882
1093,GELNET,50,1.755429,0.526826,2.230271,37.421089
1094,GELNET,50,1.776094,0.557169,2.288349,46.483335
1095,GELNET,50,1.539593,0.522939,1.697231,28.185701
1096,GELNET,50,1.933137,0.626504,2.823712,49.798275
1097,GELNET,50,1.723605,0.579485,2.134804,37.071056
1098,GELNET,50,1.673068,0.531819,1.989547,28.783089
1099,GELNET,50,1.673372,0.48775,1.964579,43.35581
1100,GELNET,50,2.073679,0.529268,3.008233,168.406805
1101,GELNET,100,2.97615,0.515632,6.472536,780.288834
1102,GELNET,100,2.786495,0.53227,5.507956,672.696478
1103,GELNET,100,2.842685,0.501674,5.709336,705.518861
1104,GELNET,100,2.681132,0.569168,5.09958,592.662231
1105,GELNET,100,2.884866,0.548811,5.995079,709.674972
1106,GELNET,100,2.777147,0.547885,5.541542,628.795402
1107,GELNET,100,2.749806,0.511338,5.374281,635.507938
1108,GELNET,100,2.987657,0.489875,6.372499,795.134644
1109,GELNET,100,2.63174,0.498949,4.830381,567.402682
1110,GELNET,100,2.979063,0.509628,6.3527,790.482129
1111,GELNET,100,2.77668,0.466162,5.449043,647.559839
1112,GELNET,100,2.854182,0.553417,5.788822,709.308405
1113,GELNET,100,2.769284,0.552598,5.511847,624.446574
1114,GELNET,100,2.934049,0.535005,6.24294,772.942551
1115,GELNET,100,2.880096,0.524818,5.956296,712.270733
1116,GELNET,100,2.809001,0.522674,5.701043,631.330457
1117,GELNET,100,2.624093,0.485254,4.803475,593.003122
1118,GELNET,100,2.660375,0.516449,5.082285,573.766338
1119,GELNET,100,2.642528,0.496977,4.989459,552.911324
1120,GELNET,100,2.798718,0.494627,5.604712,643.513866
1121,GELNET,100,2.744144,0.4834,5.282295,663.221875
1122,GELNET,100,2.739684,0.557439,5.410923,605.510184
1123,GELNET,100,2.729962,0.536915,5.343477,614.113711
1124,GELNET,100,2.752023,0.532691,5.415546,610.223611
1125,GELNET,100,2.872849,0.490964,5.857256,696.969626
1126,GELNET,100,2.702241,0.518869,5.104601,627.130599
1127,GELNET,100,2.913154,0.545959,5.998513,783.347037
1128,GELNET,100,2.62426,0.535886,4.870739,545.336897
1129,GELNET,100,2.980633,0.483636,6.308798,817.140058
1130,GELNET,100,2.769951,0.565362,5.545514,649.748846
1131,GELNET,100,2.798746,0.513596,5.605802,643.407705
1132,GELNET,100,2.656328,0.565638,5.019909,568.627453
1133,GELNET,100,2.591815,0.564533,4.795016,531.432809
1134,GELNET,100,2.582601,0.500041,4.706853,529.124636
1135,GELNET,100,2.918612,0.539934,6.136095,750.314767
1136,GELNET,100,2.755126,0.587288,5.543008,607.661608
1137,GELNET,100,2.925294,0.601305,6.176402,740.256613
1138,GELNET,100,2.51603,0.589014,4.473002,35.908409
1139,GELNET,100,2.880056,0.501106,5.867799,714.248069
1140,GELNET,100,2.951099,0.525242,6.220193,769.883243
1141,GELNET,100,2.586541,0.627492,4.872237,81.174324
1142,GELNET,100,2.7918,0.548062,5.662855,633.738243
1143,GELNET,100,2.666332,0.501805,4.956055,620.51486
1144,GELNET,100,2.854774,0.498803,5.826972,705.901423
1145,GELNET,100,2.736012,0.577828,5.380218,586.631699
1146,GELNET,100,2.895675,0.497011,6.016757,716.996695
1147,GELNET,100,2.860411,0.513644,5.828885,711.514041
1148,GELNET,100,2.655985,0.52055,5.100463,534.629503
1149,GELNET,100,2.980427,0.544555,6.428325,760.52575
1150,GELNET,100,2.599682,0.620051,4.896645,59.69836
1151,GELNET,100,2.780591,0.516441,5.537734,647.787117
1152,GELNET,100,2.701442,0.53107,5.162562,617.970568
1153,GELNET,100,2.791315,0.541954,5.62184,623.272797
1154,GELNET,100,2.886367,0.48727,5.914684,739.165254
1155,GELNET,100,2.911729,0.532027,6.060791,726.688461
1156,GELNET,100,2.650749,0.516373,4.898934,591.802106
1157,GELNET,100,2.800168,0.46063,5.469789,707.878855
1158,GELNET,100,2.517551,0.601582,4.631621,63.528629
1159,GELNET,100,2.731742,0.519499,5.32582,629.542747
1160,GELNET,100,2.933458,0.576606,6.171972,766.199886
1161,GELNET,100,2.809945,0.536547,5.687381,652.610214
1162,GELNET,100,2.814203,0.496373,5.594962,692.975918
1163,GELNET,100,2.668413,0.483227,4.973928,632.423113
1164,GELNET,100,2.804631,0.489708,5.538326,684.405293
1165,GELNET,100,2.866903,0.541075,6.026631,702.388247
1166,GELNET,100,2.593895,0.515208,4.664307,568.899465
1167,GELNET,100,2.62906,0.519859,4.850892,592.739178
1168,GELNET,100,2.668321,0.520543,5.040033,584.007353
1169,GELNET,100,2.699932,0.495312,5.150572,600.049339
1170,GELNET,100,2.519089,0.472701,4.372913,510.727376
1171,GELNET,100,2.784429,0.566458,5.577355,632.692147
1172,GELNET,100,2.807861,0.544389,5.657607,660.210059
1173,GELNET,100,2.785313,0.484218,5.485686,671.071452
1174,GELNET,100,2.83417,0.501692,5.720017,704.16321
1175,GELNET,100,2.727343,0.486763,5.226378,629.996802
1176,GELNET,100,2.670194,0.501474,5.046377,588.022904
1177,GELNET,100,2.45104,0.600211,4.326967,38.960176
1178,GELNET,100,2.68662,0.502814,5.101646,598.041344
1179,GELNET,100,2.707492,0.498284,5.199366,618.042338
1180,GELNET,100,2.743312,0.526583,5.420384,615.025316
1181,GELNET,100,2.490483,0.581742,4.433421,33.294275
1182,GELNET,100,2.682925,0.473291,5.032226,634.360099
1183,GELNET,100,2.513178,0.613411,4.699595,81.327857
1184,GELNET,100,2.756995,0.566401,5.49227,604.861751
1185,GELNET,100,2.609391,0.50183,4.782916,564.126589
1186,GELNET,100,2.644116,0.524421,4.940875,547.818191
1187,GELNET,100,2.811658,0.510156,5.602465,683.288653
1188,GELNET,100,2.648252,0.473728,4.903849,591.456717
1189,GELNET,100,2.766713,0.486734,5.3816,682.770205
1190,GELNET,100,2.768141,0.535391,5.399245,663.475932
1191,GELNET,100,2.943232,0.56377,6.193125,751.734969
1192,GELNET,100,2.8653,0.490358,5.877356,697.456676
1193,GELNET,100,2.823916,0.485113,5.682196,656.949434
1194,GELNET,100,2.673247,0.566682,5.196246,556.162457
1195,GELNET,100,2.633449,0.646618,5.019835,55.765145
1196,GELNET,100,2.875197,0.569642,5.996523,707.671207
1197,GELNET,100,2.661929,0.499449,4.975168,595.868636
1198,GELNET,100,2.721697,0.580619,5.273155,606.744239
1199,GELNET,100,2.798354,0.569702,5.591877,665.649819
1200,GELNET,100,2.810395,0.478709,5.6047,658.874586
1201,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1202,GELNET-I,20,0.511541,0.363428,0.214461,0.455968
1203,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1204,GELNET-I,20,0.568346,0.447096,0.279513,0.536851
1205,GELNET-I,20,0.584192,0.375868,0.25907,0.336238
1206,GELNET-I,20,0.696579,0.412291,0.336925,0.393447
1207,GELNET-I,20,0.703102,0.385354,0.330392,0.592042
1208,GELNET-I,20,0.647248,0.429492,0.311552,0.605899
1209,GELNET-I,20,0.529863,0.41125,0.241936,0.803525
1210,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1211,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1212,GELNET-I,20,0.563255,0.438634,0.272226,0.732651
1213,GELNET-I,20,0.555925,0.444944,0.271114,0.567717
1214,GELNET-I,20,0.661195,0.399396,0.321177,0.23551
1215,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1216,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1217,GELNET-I,20,0.621628,0.419522,0.29954,0.333519
1218,GELNET-I,20,0.525293,0.358396,0.219814,0.398937
1219,GELNET-I,20,0.547793,0.37582,0.236421,0.620339
1220,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1221,GELNET-I,20,0.550379,0.391062,0.246861,0.379102
1222,GELNET-I,20,0.541405,0.396425,0.244057,0.485847
1223,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1224,GELNET-I,20,0.563082,0.408978,0.259047,0.534629
1225,GELNET-I,20,0.599801,0.422074,0.285257,0.538013
1226,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1227,GELNET-I,20,0.65099,0.364461,0.292976,0.458348
1228,GELNET-I,20,0.605617,0.374778,0.264813,0.466891
1229,GELNET-I,20,0.695677,0.400382,0.346352,0.015539
1230,GELNET-I,20,0.640252,0.427962,0.327887,0.268245
1231,GELNET-I,20,0.569941,0.416829,0.266788,0.587481
1232,GELNET-I,20,0.619618,0.448937,0.30732,0.776264
1233,GELNET-I,20,0.564161,0.455895,0.277778,0.560693
1234,GELNET-I,20,0.62665,0.41042,0.3,0.58705
1235,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1236,GELNET-I,20,0.578164,0.410971,0.268581,0.643824
1237,GELNET-I,20,0.617487,0.376373,0.279295,0.338943
1238,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1239,GELNET-I,20,0.571665,0.408901,0.264245,0.762768
1240,GELNET-I,20,0.558921,0.388472,0.24887,0.63361
1241,GELNET-I,20,0.582319,0.445906,0.285882,0.695204
1242,GELNET-I,20,0.565165,0.329467,0.226167,0.432991
1243,GELNET-I,20,0.588685,0.418834,0.278791,0.59975
1244,GELNET-I,20,0.602617,0.434331,0.295715,0.434358
1245,GELNET-I,20,0.621123,0.417162,0.297628,0.658643
1246,GELNET-I,20,0.529047,0.403663,0.239075,0.455779
1247,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1248,GELNET-I,20,0.597715,0.412988,0.282164,0.736955
1249,GELNET-I,20,0.582914,0.436992,0.289577,0.256468
1250,GELNET-I,20,0.568729,0.428921,0.270069,0.630957
1251,GELNET-I,20,0.643706,0.429919,0.317527,0.410116
1252,GELNET-I,20,0.62949,0.433481,0.309216,0.461984
1253,GELNET-I,20,0.58339,0.426755,0.278952,0.498414
1254,GELNET-I,20,0.549819,0.444153,0.267244,0.685738
1255,GELNET-I,20,0.618142,0.391349,0.284209,0.515817
1256,GELNET-I,20,0.56743,0.447182,0.277405,0.741624
1257,GELNET-I,20,0.705376,0.296371,0.299156,0.063312
1258,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1259,GELNET-I,20,0.607562,0.432943,0.29902,0.293767
1260,GELNET-I,20,0.551532,0.438232,0.265758,0.604639
1261,GELNET-I,20,0.544883,0.446555,0.265551,0.694287
1262,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1263,GELNET-I,20,0.591134,0.383732,0.266354,0.321495
1264,GELNET-I,20,0.60203,0.417242,0.29047,0.13247
1265,GELNET-I,20,0.568158,0.318322,0.222871,0.079608
1266,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1267,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1268,GELNET-I,20,0.573627,0.43597,0.276772,0.754063
1269,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1270,GELNET-I,20,0.550202,0.449759,0.269922,0.793851
1271,GELNET-I,20,0.545642,0.422967,0.256465,0.699323
1272,GELNET-I,20,0.586376,0.415698,0.270795,0.432268
1273,GELNET-I,20,0.518992,0.39867,0.231771,0.596547
1274,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1275,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1276,GELNET-I,20,0.579104,0.440333,0.282537,0.770518
1277,GELNET-I,20,0.61365,0.401935,0.287003,0.52767
1278,GELNET-I,20,0.783716,0.378394,0.405604,0.398657
1279,GELNET-I,20,0.551101,0.445056,0.268421,0.671393
1280,GELNET-I,20,0.541782,0.395938,0.241359,0.618129
1281,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1282,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1283,GELNET-I,20,0.535263,0.429784,0.253925,0.647855
1284,GELNET-I,20,0.653221,0.452057,0.324016,1.104448
1285,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1286,GELNET-I,20,0.683954,0.470629,0.36172,1.232758
1287,GELNET-I,20,0.605102,0.390431,0.271946,0.441419
1288,GELNET-I,20,0.547782,0.443003,0.265354,0.855074
1289,GELNET-I,20,0.54149,0.349142,0.224346,0.289673
1290,GELNET-I,20,0.583214,0.410424,0.269331,0.819821
1291,GELNET-I,20,0.491449,0.349633,0.201111,0.388008
1292,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1293,GELNET-I,20,0.558798,0.428887,0.264621,0.647521
1294,GELNET-I,20,0.673151,0.361768,0.305578,0.471936
1295,GELNET-I,20,0.644773,0.316136,0.261302,0.56453
1296,GELNET-I,20,0.566117,0.427839,0.270184,0.339552
1297,GELNET-I,20,0.558673,0.420436,0.262509,0.569218
1298,GELNET-I,20,0.879388,0.436864,0.499401,0.844072
1299,GELNET-I,20,0.549268,0.449396,0.269309,0.792938
1300,GELNET-I,20,0.564791,0.438458,0.27185,0.519797
1301,GELNET-I,50,0.658865,0.484724,0.388082,4.84746
1302,GELNET-I,50,0.767154,0.437639,0.444475,3.954676
1303,GELNET-I,50,0.664797,0.481052,0.389374,4.645805
1304,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1305,GELNET-I,50,0.650459,0.485835,0.383006,5.371615
1306,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1307,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1308,GELNET-I,50,0.658656,0.483113,0.386504,5.020487
1309,GELNET-I,50,0.679581,0.48259,0.404225,3.837749
1310,GELNET-I,50,0.745871,0.473091,0.443071,4.4127
1311,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1312,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1313,GELNET-I,50,0.661392,0.483748,0.390038,4.820524
1314,GELNET-I,50,0.695005,0.479492,0.409648,4.111408
1315,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1316,GELNET-I,50,0.766231,0.489555,0.466047,4.774729
1317,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1318,GELNET-I,50,0.704156,0.433587,0.391231,4.498246
1319,GELNET-I,50,0.708535,0.449986,0.404236,4.974358
1320,GELNET-I,50,0.645147,0.487085,0.380117,5.31564
1321,GELNET-I,50,0.715868,0.442757,0.404601,4.416808
1322,GELNET-I,50,0.67173,0.467522,0.387322,4.387455
1323,GELNET-I,50,0.703455,0.478525,0.415416,4.570852
1324,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1325,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1326,GELNET-I,50,0.648977,0.481299,0.379786,5.196859
1327,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1328,GELNET-I,50,0.645262,0.484492,0.379119,5.352963
1329,GELNET-I,50,0.651978,0.47931,0.38018,4.648797
1330,GELNET-I,50,0.685951,0.479571,0.403407,4.214252
1331,GELNET-I,50,0.648598,0.485893,0.382158,5.538437
1332,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1333,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1334,GELNET-I,50,0.683592,0.468142,0.396034,4.72168
1335,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1336,GELNET-I,50,0.751704,0.462788,0.443018,4.563821
1337,GELNET-I,50,0.722899,0.454614,0.417378,4.415447
1338,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1339,GELNET-I,50,0.652147,0.48525,0.384146,5.551448
1340,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1341,GELNET-I,50,0.654923,0.470322,0.377963,4.609061
1342,GELNET-I,50,0.647549,0.485439,0.380976,5.015205
1343,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1344,GELNET-I,50,0.722693,0.438773,0.409658,4.664744
1345,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1346,GELNET-I,50,0.653312,0.489106,0.386649,5.268453
1347,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1348,GELNET-I,50,0.68327,0.466733,0.394785,5.304205
1349,GELNET-I,50,0.840533,0.464041,0.528664,2.571628
1350,GELNET-I,50,0.66127,0.478015,0.385183,4.872056
1351,GELNET-I,50,0.887443,0.46282,0.580887,2.754719
1352,GELNET-I,50,0.648862,0.487513,0.383113,5.561965
1353,GELNET-I,50,0.652111,0.480486,0.3809,5.048724
1354,GELNET-I,50,0.651157,0.48861,0.384805,5.262799
1355,GELNET-I,50,0.73955,0.457629,0.428594,4.296323
