,Method,Dimention,L2,SP,KL,QL
854,GLASSO-vI,100,6.33917,2.014857,23.340699,485.988511
855,GLASSO-vI,100,6.313129,2.039722,24.475007,324.758437
856,GLASSO-vI,100,6.073423,1.958042,23.600377,157.65921
857,GLASSO-vI,100,5.187265,1.717552,19.966172,2.271821
858,GLASSO-vI,100,5.234131,1.764793,21.838071,7.550749
859,GLASSO-vI,100,6.291505,2.003806,23.318554,371.82648
860,GLASSO-vI,100,6.3855,1.981586,23.921656,473.971952
861,GLASSO-vI,100,6.303709,2.02353,23.875234,376.989846
862,GLASSO-vI,100,6.38984,1.998676,23.191266,513.409453
863,GLASSO-vI,100,5.170882,1.717901,20.923938,0.858854
864,GLASSO-vI,100,6.299664,1.990468,23.205462,426.719606
865,GLASSO-vI,100,6.46958,2.013297,23.351008,688.261163
866,GLASSO-vI,100,5.135457,1.706101,20.602173,2.810565
867,GLASSO-vI,100,5.241624,1.767893,20.720153,1.519506
868,GLASSO-vI,100,6.176197,1.98811,24.082532,243.415828
869,GLASSO-vI,100,6.198509,2.00785,23.267577,265.259217
870,GLASSO-vI,100,5.935132,1.947658,22.886255,97.794962
871,GLASSO-vI,100,6.283392,2.004769,23.931272,339.749171
872,GLASSO-vI,100,5.227665,1.755478,21.025114,0.526702
873,GLASSO-vI,100,5.139931,1.690207,19.729664,0.66986
874,GLASSO-vI,100,6.252425,2.013009,23.970355,332.888755
875,GLASSO-vI,100,6.106163,1.945953,23.363057,217.097838
876,GLASSO-vI,100,6.018861,1.95646,24.374923,116.268585
877,GLASSO-vI,100,5.157626,1.746975,20.438798,6.01298
878,GLASSO-vI,100,5.132837,1.671561,19.568205,4.549968
879,GLASSO-vI,100,5.174013,1.715714,19.636675,0.637194
880,GLASSO-vI,100,5.194876,1.715004,20.706632,0.024459
881,GLASSO-vI,100,6.125843,1.990821,24.832695,150.028007
882,GLASSO-vI,100,6.263954,2.024665,23.556233,325.191657
883,GLASSO-vI,100,6.312652,2.011063,22.60155,464.110494
884,GLASSO-vI,100,6.17063,2.027776,24.832919,173.295911
885,GLASSO-vI,100,6.217007,1.997287,22.999676,318.089207
886,GLASSO-vI,100,5.215448,1.716703,21.462951,11.059021
887,GLASSO-vI,100,6.308497,2.030894,23.579643,405.44562
888,GLASSO-vI,100,6.204352,2.020096,23.765147,263.446733
889,GLASSO-vI,100,6.327303,2.005907,22.822568,509.805558
890,GLASSO-vI,100,6.241258,2.000109,23.800321,302.400523
891,GLASSO-vI,100,6.469368,2.071544,23.36615,614.022755
892,GLASSO-vI,100,5.25838,1.767362,22.183624,0.139363
893,GLASSO-vI,100,6.279863,2.008113,23.738656,333.067974
894,GLASSO-vI,100,6.248108,2.01843,23.363542,364.025046
895,GLASSO-vI,100,5.21526,1.736326,21.904333,8.516051
896,GLASSO-vI,100,5.23628,1.76501,20.913721,3.96129
897,GLASSO-vI,100,5.114456,1.659449,20.310996,0.185707
898,GLASSO-vI,100,5.228643,1.768176,21.176349,0.533368
899,GLASSO-vI,100,6.322471,2.039368,24.136728,384.981299
900,GLASSO-vI,100,6.186753,1.99982,24.561395,260.752408
901,GELNET,20,2.132895,1.136211,2.512668,13.655116
902,GELNET,20,1.678254,0.994715,1.315377,9.986297
903,GELNET,20,1.751041,0.994042,1.560084,6.19741
904,GELNET,20,1.598893,0.853971,1.500855,1.969258
905,GELNET,20,1.756241,1.054961,1.683646,5.959502
906,GELNET,20,1.933068,1.147952,1.840976,5.722759
907,GELNET,20,1.612497,0.838444,1.831931,0.435075
908,GELNET,20,1.86453,0.978452,1.782486,11.242236
909,GELNET,20,1.473228,0.758759,1.293192,2.669251
910,GELNET,20,1.610327,0.909491,1.746149,2.871241
911,GELNET,20,1.87176,1.125156,1.618108,8.086557
912,GELNET,20,1.791404,1.039144,1.73477,2.009654
913,GELNET,20,1.75771,0.965005,1.422808,11.701703
914,GELNET,20,1.89734,0.939638,2.009945,9.333908
915,GELNET,20,1.870261,1.011011,1.726252,12.503855
916,GELNET,20,1.75824,0.995347,1.599691,3.854911
917,GELNET,20,1.586766,0.779664,1.665595,7.639749
918,GELNET,20,1.824895,0.98424,1.878814,8.713924
919,GELNET,20,1.586916,0.92222,1.30211,4.041312
920,GELNET,20,1.782144,0.942683,1.653236,9.823489
921,GELNET,20,1.85619,0.956096,1.700125,8.101266
922,GELNET,20,1.943128,1.123494,1.693721,9.520789
923,GELNET,20,1.817461,0.840453,1.670623,9.837034
924,GELNET,20,1.709209,0.86325,1.846547,3.231695
925,GELNET,20,1.831428,0.914667,1.737691,5.395128
926,GELNET,20,1.987356,1.070087,1.860416,10.33886
927,GELNET,20,1.804377,0.965378,1.538251,14.960005
928,GELNET,20,1.621498,0.917843,1.405018,4.36768
929,GELNET,20,1.926719,0.970662,2.06331,16.862893
930,GELNET,20,1.88198,0.903783,1.621806,22.020272
931,GELNET,20,1.908642,0.985024,2.058407,4.039616
932,GELNET,20,1.901204,0.960909,2.058721,2.139254
933,GELNET,20,1.68538,0.869391,1.63894,4.349678
934,GELNET,20,1.581505,0.961178,1.27798,8.034908
935,GELNET,20,1.799437,0.89228,1.498948,11.884359
936,GELNET,20,1.7393,0.882568,1.872965,1.320178
937,GELNET,20,1.707309,1.050467,1.550792,7.653951
938,GELNET,20,1.711032,0.947724,1.415802,2.949241
939,GELNET,20,1.83403,1.007003,1.867409,1.970861
940,GELNET,20,1.732754,1.029488,1.467051,6.219442
941,GELNET,20,1.743184,0.947157,1.5205,6.96783
942,GELNET,20,1.805393,1.172469,1.571044,5.444289
943,GELNET,20,1.716264,0.922249,1.573552,4.094912
944,GELNET,20,1.656736,1.046499,1.300072,7.407261
945,GELNET,20,1.891074,0.976756,1.701843,12.746118
946,GELNET,20,1.968772,1.061207,1.691505,14.853642
947,GELNET,20,2.060193,1.061034,2.246562,11.824386
948,GELNET,20,1.486947,0.802549,1.237044,3.50518
949,GELNET,20,1.979432,1.132287,1.838449,15.403599
950,GELNET,20,1.915786,1.101088,1.711651,9.846126
951,GELNET,20,1.888221,0.990789,1.87001,4.841031
952,GELNET,20,1.793064,0.933837,2.084749,4.177273
953,GELNET,20,1.888712,0.964968,1.948402,4.881755
954,GELNET,20,1.871386,1.036856,1.579775,15.891721
955,GELNET,20,1.688254,0.995538,1.589685,4.079671
956,GELNET,20,1.788877,0.971307,1.999233,0.462073
957,GELNET,20,1.474922,0.676734,1.390826,8.594794
958,GELNET,20,1.859391,1.015298,1.605984,3.18216
959,GELNET,20,1.882138,1.013298,1.802861,6.706509
960,GELNET,20,1.932342,1.036743,1.681109,10.573642
961,GELNET,20,1.75085,0.970986,1.459991,10.007642
962,GELNET,20,1.905323,0.951123,1.701034,9.556808
963,GELNET,20,1.782761,0.981017,1.797001,7.478871
964,GELNET,20,1.854487,1.107422,1.69857,7.599146
965,GELNET,20,1.882557,1.032624,1.740627,20.689061
966,GELNET,20,1.803007,0.994576,1.648123,5.306459
967,GELNET,20,1.796691,1.049087,1.39532,8.343785
968,GELNET,20,1.684085,0.999541,1.654988,3.537834
969,GELNET,20,1.690474,0.882557,1.526703,2.810655
970,GELNET,20,1.681636,0.938198,1.62797,0.261437
971,GELNET,20,1.883646,0.976954,1.878516,3.177911
972,GELNET,20,1.761213,0.945803,1.917276,5.137002
973,GELNET,20,1.66233,1.005943,1.347532,8.914297
974,GELNET,20,1.744911,0.788654,1.652587,5.374751
975,GELNET,20,1.745732,1.00039,1.509835,2.955277
976,GELNET,20,1.735107,1.056825,1.862621,0.995176
977,GELNET,20,1.59878,0.870496,1.34534,2.659106
978,GELNET,20,1.72423,1.008732,1.46452,8.424842
979,GELNET,20,1.78027,1.047177,1.311934,16.178869
980,GELNET,20,1.528866,0.847345,1.325242,3.570886
981,GELNET,20,1.886172,1.013902,1.864592,3.874286
982,GELNET,20,1.649676,0.856053,1.465397,3.21712
983,GELNET,20,1.822942,1.074304,1.469392,12.263331
984,GELNET,20,1.737795,0.968917,2.054975,0.481383
985,GELNET,20,1.760208,0.868429,1.462308,7.758487
986,GELNET,20,1.650396,0.972699,1.512369,0.381128
987,GELNET,20,1.771549,0.946973,1.672464,6.926018
988,GELNET,20,1.740056,0.938613,1.607652,5.605243
989,GELNET,20,1.919128,1.180435,1.63502,13.932578
990,GELNET,20,1.58277,0.913617,1.471916,1.451933
991,GELNET,20,1.819097,0.985575,1.53133,15.752895
992,GELNET,20,1.862732,0.981569,1.923643,4.370584
993,GELNET,20,2.028989,1.086266,2.151722,6.649523
994,GELNET,20,1.708108,1.035342,1.532545,3.60961
995,GELNET,20,1.567913,0.719775,1.540974,1.320995
996,GELNET,20,2.137384,1.126394,2.259532,21.423385
997,GELNET,20,1.73821,1.014355,1.47802,9.439204
998,GELNET,20,1.614048,0.780894,1.784494,0.495472
999,GELNET,20,1.958142,1.020968,1.939226,10.394063
1000,GELNET,20,1.979171,1.077049,2.565898,4.177434
1001,GELNET,50,3.882482,1.544086,9.694219,76.72068
1002,GELNET,50,3.488436,1.453295,7.04965,32.311166
1003,GELNET,50,3.54964,1.460549,8.434443,8.647056
1004,GELNET,50,3.626136,1.44959,8.282095,32.121711
1005,GELNET,50,3.457058,1.352045,7.665236,21.946769
1006,GELNET,50,3.52501,1.395176,8.070586,13.122442
1007,GELNET,50,3.553612,1.388284,8.419106,9.179552
1008,GELNET,50,3.838636,1.504058,8.17845,91.541247
1009,GELNET,50,3.435459,1.341134,8.028228,4.744671
1010,GELNET,50,3.559123,1.425132,8.452819,16.790252
1011,GELNET,50,3.769904,1.494639,8.261176,66.425697
1012,GELNET,50,3.814856,1.493832,8.5464,50.715253
1013,GELNET,50,3.400562,1.37145,7.102324,25.558297
1014,GELNET,50,3.859829,1.552609,8.897927,71.676609
1015,GELNET,50,3.406748,1.361694,7.321864,29.782516
1016,GELNET,50,3.593323,1.453093,8.37913,28.410215
1017,GELNET,50,3.372433,1.360368,7.490308,29.115262
1018,GELNET,50,3.476583,1.447443,8.142754,16.689966
1019,GELNET,50,3.481646,1.381883,7.416899,33.580391
1020,GELNET,50,3.376329,1.323299,7.295658,21.670446
1021,GELNET,50,3.540189,1.408702,8.010618,11.283625
1022,GELNET,50,3.410479,1.380987,7.172936,19.419914
1023,GELNET,50,3.509443,1.369737,7.525987,21.320398
1024,GELNET,50,3.818376,1.448663,8.517069,73.849912
1025,GELNET,50,3.877744,1.528738,8.567181,65.01662
1026,GELNET,50,3.651055,1.44501,7.712021,63.351217
1027,GELNET,50,3.457933,1.326476,7.299879,36.146817
1028,GELNET,50,3.354674,1.357897,7.354763,11.007296
1029,GELNET,50,3.844624,1.514609,8.400056,110.524346
1030,GELNET,50,3.406442,1.369729,6.835277,45.307378
1031,GELNET,50,3.608068,1.435075,8.509702,32.836292
1032,GELNET,50,3.766142,1.499626,8.639544,40.953884
1033,GELNET,50,3.39543,1.406614,7.386643,19.158751
1034,GELNET,50,3.265671,1.298565,6.982582,9.400899
1035,GELNET,50,3.977098,1.530136,8.471078,106.97392
1036,GELNET,50,3.731635,1.449072,9.405825,27.583914
1037,GELNET,50,3.4648,1.364946,7.505785,26.883886
1038,GELNET,50,3.492041,1.419803,7.642167,18.039394
1039,GELNET,50,3.439575,1.347859,7.78548,8.063779
1040,GELNET,50,3.558421,1.411329,8.001093,18.211681
1041,GELNET,50,3.527137,1.397176,7.782569,21.974268
1042,GELNET,50,3.478173,1.415952,7.719345,14.901635
1043,GELNET,50,3.609368,1.411809,8.068946,41.918669
1044,GELNET,50,3.612271,1.485244,7.381436,57.695924
1045,GELNET,50,3.447454,1.36518,7.484477,22.96602
1046,GELNET,50,3.562709,1.438612,7.397774,65.996033
1047,GELNET,50,3.383178,1.388499,7.562846,25.323249
1048,GELNET,50,3.397827,1.364087,7.571058,3.573691
1049,GELNET,50,3.501209,1.509115,7.463241,37.876952
1050,GELNET,50,3.557104,1.426496,7.535269,57.22346
1051,GELNET,50,3.623792,1.419482,8.661961,11.363713
1052,GELNET,50,3.380522,1.342126,8.064947,11.428556
1053,GELNET,50,3.49648,1.407941,7.662684,24.461049
1054,GELNET,50,3.945647,1.458326,8.461366,112.681355
1055,GELNET,50,3.419661,1.359898,8.094129,7.27454
1056,GELNET,50,3.365908,1.33582,8.111604,0.880034
1057,GELNET,50,3.411131,1.394792,7.415421,21.768148
1058,GELNET,50,3.528424,1.42808,7.946015,6.64122
1059,GELNET,50,3.775479,1.474534,8.467414,55.885479
1060,GELNET,50,3.841961,1.501681,8.30039,89.153464
1061,GELNET,50,3.727489,1.497101,7.717,76.930573
1062,GELNET,50,3.781548,1.472647,7.997718,71.579179
1063,GELNET,50,3.509633,1.388998,7.745966,41.587
1064,GELNET,50,3.432501,1.316472,7.561791,18.58307
1065,GELNET,50,3.787397,1.467518,7.540684,122.065753
1066,GELNET,50,3.397184,1.407275,7.509114,7.073584
1067,GELNET,50,3.469388,1.448644,7.722633,13.334923
1068,GELNET,50,3.829338,1.547504,8.927701,47.142076
1069,GELNET,50,3.661533,1.521833,7.898784,42.530173
1070,GELNET,50,3.385749,1.372102,8.016809,0.803493
1071,GELNET,50,3.53848,1.383007,8.259984,26.029241
1072,GELNET,50,3.64011,1.4707,7.981388,52.20836
1073,GELNET,50,3.625457,1.457729,7.595033,59.352764
1074,GELNET,50,3.672808,1.450543,8.483163,44.981126
1075,GELNET,50,3.636511,1.456163,8.249756,36.097267
1076,GELNET,50,3.672179,1.480154,8.943156,22.198009
1077,GELNET,50,3.401101,1.416943,7.322801,16.820871
1078,GELNET,50,3.455978,1.387589,7.272925,27.929066
1079,GELNET,50,3.645176,1.492459,7.256588,77.610537
1080,GELNET,50,3.659471,1.471803,7.879851,50.56121
1081,GELNET,50,3.485459,1.38762,8.519062,3.0574
1082,GELNET,50,3.905125,1.544098,8.430817,75.098322
1083,GELNET,50,3.719573,1.441123,7.601226,74.739385
1084,GELNET,50,3.553718,1.439542,9.047719,2.066558
1085,GELNET,50,3.643217,1.416125,7.723865,50.438867
1086,GELNET,50,3.461117,1.364653,8.006294,1.61385
1087,GELNET,50,3.795164,1.474112,8.008037,77.579382
1088,GELNET,50,3.445492,1.388329,8.049334,8.448438
1089,GELNET,50,3.723429,1.440674,7.620878,85.506185
1090,GELNET,50,3.718891,1.442596,8.408788,42.77863
1091,GELNET,50,3.471547,1.364186,7.04873,33.74486
1092,GELNET,50,3.769301,1.490489,8.54423,60.175114
1093,GELNET,50,3.76347,1.516351,8.400096,58.480286
1094,GELNET,50,3.729917,1.454144,8.40594,47.88057
1095,GELNET,50,3.507063,1.411685,8.317959,11.971574
1096,GELNET,50,3.696,1.403637,8.474559,63.704003
1097,GELNET,50,3.697341,1.453428,7.76166,69.798136
1098,GELNET,50,3.347748,1.324228,7.972651,7.199219
1099,GELNET,50,3.45611,1.401393,8.00035,17.985326
1100,GELNET,50,3.703851,1.424864,9.691738,27.064604
1101,GELNET,100,5.959903,1.912365,23.104161,267.304209
1102,GELNET,100,5.686226,1.836915,19.793994,219.546118
1103,GELNET,100,5.894354,1.950519,21.664229,238.225367
1104,GELNET,100,5.712417,1.910849,21.611671,121.127481
1105,GELNET,100,5.886998,1.930338,21.77935,236.63052
1106,GELNET,100,5.723926,1.887005,21.312618,219.475602
1107,GELNET,100,5.727871,1.872611,21.586409,146.009499
1108,GELNET,100,6.015623,1.975163,21.732466,342.944049
1109,GELNET,100,5.715902,1.896163,21.195798,140.428751
1110,GELNET,100,5.803409,1.904067,22.668668,170.154735
1111,GELNET,100,5.780776,1.895106,21.352768,185.100035
1112,GELNET,100,6.016478,1.942613,22.902761,232.593083
1113,GELNET,100,5.76718,1.958341,20.194466,227.036201
1114,GELNET,100,5.939547,1.953659,22.499572,343.289715
1115,GELNET,100,5.896782,1.958126,21.274684,277.425616
1116,GELNET,100,5.68261,1.85779,21.78099,119.354995
1117,GELNET,100,5.543376,1.843871,19.924945,160.652978
1118,GELNET,100,5.720401,1.870504,20.52413,233.25523
1119,GELNET,100,5.597252,1.887081,20.285143,113.027109
1120,GELNET,100,5.758849,1.902178,20.916861,194.819458
1121,GELNET,100,5.765608,1.919905,20.737755,191.107347
1122,GELNET,100,5.620082,1.888066,20.288153,150.168577
1123,GELNET,100,5.845142,1.949526,21.087107,253.066124
1124,GELNET,100,5.694066,1.850488,21.106592,184.433484
1125,GELNET,100,5.849665,1.910322,21.863598,206.669293
1126,GELNET,100,5.732348,1.871672,20.91613,185.073895
1127,GELNET,100,5.89407,1.949111,20.898643,309.787639
1128,GELNET,100,5.672978,1.866273,20.024748,177.517164
1129,GELNET,100,5.823337,1.884466,20.531161,376.236053
1130,GELNET,100,5.858328,1.943774,20.277553,416.20196
1131,GELNET,100,5.746232,1.935534,22.101163,138.836765
1132,GELNET,100,5.716253,1.910223,21.820341,124.579121
1133,GELNET,100,5.64662,1.86748,20.594932,167.289703
1134,GELNET,100,5.547893,1.876375,20.454853,105.760701
1135,GELNET,100,5.921352,1.888423,21.320095,386.172713
1136,GELNET,100,5.697521,1.880791,22.350124,93.981599
1137,GELNET,100,5.800249,1.934095,21.531844,199.250753
1138,GELNET,100,5.4829,1.848895,20.765396,49.545368
1139,GELNET,100,6.013274,1.950176,22.06733,259.796454
1140,GELNET,100,5.861924,1.920975,21.867306,203.060716
1141,GELNET,100,5.712845,1.865323,20.449295,208.906239
1142,GELNET,100,5.799247,1.914658,21.19807,190.380644
1143,GELNET,100,5.587696,1.923413,20.444209,119.990661
1144,GELNET,100,5.736684,1.90212,20.009325,216.846791
1145,GELNET,100,5.730352,1.895529,20.070403,218.764614
1146,GELNET,100,5.869192,1.93056,20.935393,354.012125
1147,GELNET,100,5.756856,1.917534,21.880981,177.375956
1148,GELNET,100,5.744774,1.956172,20.50274,155.987681
1149,GELNET,100,5.890779,1.946241,21.085393,320.27737
1150,GELNET,100,5.707535,1.863081,20.145829,201.003057
1151,GELNET,100,5.834472,1.891661,21.439564,228.035135
1152,GELNET,100,5.673305,1.877433,21.660755,143.186624
1153,GELNET,100,5.784149,1.903296,21.202023,199.467125
1154,GELNET,100,5.848623,1.924869,20.753831,290.870804
1155,GELNET,100,5.815123,1.942975,22.094678,163.534766
1156,GELNET,100,5.749486,1.905551,21.74845,118.754357
1157,GELNET,100,5.607779,1.852386,19.882809,178.111402
1158,GELNET,100,5.6498,1.898099,21.445491,90.559149
1159,GELNET,100,5.884707,1.933779,21.079065,243.037367
1160,GELNET,100,6.047811,1.914353,22.104301,355.574813
1161,GELNET,100,5.748557,1.911536,21.247139,188.21893
1162,GELNET,100,5.797307,1.877907,20.499327,242.832367
1163,GELNET,100,5.69096,1.886462,20.81199,170.526364
1164,GELNET,100,5.949857,1.923278,21.149093,304.571845
1165,GELNET,100,5.867557,1.874077,20.251256,367.752604
1166,GELNET,100,5.676321,1.87857,20.542596,149.376068
1167,GELNET,100,5.642139,1.895461,20.397015,120.568768
1168,GELNET,100,5.679344,1.855614,21.340256,145.576725
1169,GELNET,100,5.784006,1.92914,21.310463,154.163383
1170,GELNET,100,5.761375,1.941797,21.422278,108.837121
1171,GELNET,100,5.758288,1.897586,21.373315,165.604215
1172,GELNET,100,5.765897,1.909585,21.176503,199.218814
1173,GELNET,100,5.566046,1.834831,19.639887,166.04414
1174,GELNET,100,5.919408,1.956738,22.078104,309.007785
1175,GELNET,100,5.741201,1.905,21.137364,161.660907
1176,GELNET,100,5.818581,1.917575,22.42126,141.926779
1177,GELNET,100,5.557892,1.875332,19.957609,105.108165
1178,GELNET,100,5.690857,1.847981,19.89902,237.187082
1179,GELNET,100,5.694874,1.879201,19.711783,216.1986
1180,GELNET,100,5.734114,1.875577,20.813432,188.668878
1181,GELNET,100,5.752644,1.891666,22.349326,120.563479
1182,GELNET,100,5.945011,1.945532,21.39519,261.295182
1183,GELNET,100,5.849613,1.934781,20.212235,266.390388
1184,GELNET,100,5.886122,1.986153,23.187817,139.987588
1185,GELNET,100,5.693944,1.882071,20.348094,172.552021
1186,GELNET,100,5.726844,1.884106,21.242264,116.857952
1187,GELNET,100,5.827316,1.934867,21.005111,235.561184
1188,GELNET,100,5.681799,1.921468,20.858875,139.0274
1189,GELNET,100,5.79639,1.892305,20.071643,299.50563
1190,GELNET,100,5.809575,1.90661,21.530398,182.277382
1191,GELNET,100,5.802077,1.948953,20.185157,263.68482
1192,GELNET,100,5.755041,1.915215,22.377455,209.99653
1193,GELNET,100,5.881195,1.93048,21.599294,220.964833
1194,GELNET,100,5.778828,1.909301,20.970706,216.509552
1195,GELNET,100,5.521461,1.849225,21.326875,57.866914
1196,GELNET,100,5.766774,1.923754,21.045065,241.869815
1197,GELNET,100,5.546011,1.811378,20.120571,138.662663
1198,GELNET,100,5.645092,1.893666,20.954324,126.457089
1199,GELNET,100,5.763176,1.929805,21.402925,195.850592
1200,GELNET,100,5.836268,1.919249,22.852548,176.775845
1201,GELNET-I,20,1.656773,0.921006,2.489653,8.47018
1202,GELNET-I,20,1.189274,0.71644,0.818103,0.200559
1203,GELNET-I,20,1.157867,0.597817,1.12927,1.753339
1204,GELNET-I,20,1.228714,0.642851,1.435545,5.357951
1205,GELNET-I,20,1.33113,0.811712,1.248225,1.349705
1206,GELNET-I,20,1.502033,0.91031,1.480046,1.461371
1207,GELNET-I,20,1.39915,0.73479,1.704384,3.950244
1208,GELNET-I,20,1.361282,0.674457,1.268908,1.02326
1209,GELNET-I,20,1.023323,0.511606,1.102797,3.106343
1210,GELNET-I,20,1.217105,0.663269,1.438989,3.80887
1211,GELNET-I,20,1.295194,0.807124,1.319024,4.198577
1212,GELNET-I,20,1.311413,0.727272,1.541354,4.344685
1213,GELNET-I,20,1.097326,0.581253,0.93889,1.203914
1214,GELNET-I,20,1.437844,0.722945,1.572638,1.195333
1215,GELNET-I,20,1.257897,0.6824,1.240625,0.625483
1216,GELNET-I,20,1.252747,0.670943,1.222369,2.20456
1217,GELNET-I,20,1.038439,0.552808,1.005865,0.081726
1218,GELNET-I,20,1.442616,0.715165,1.82088,4.40045
1219,GELNET-I,20,1.001598,0.578097,0.883202,1.203714
1220,GELNET-I,20,1.386814,0.756128,1.509153,2.117001
1221,GELNET-I,20,1.375118,0.692157,1.609253,4.047094
1222,GELNET-I,20,1.437111,0.847314,1.287179,0.862566
1223,GELNET-I,20,1.187111,0.565783,1.244106,3.917143
1224,GELNET-I,20,1.303325,0.607687,1.432643,1.799702
1225,GELNET-I,20,1.373623,0.652024,1.550609,4.587095
1226,GELNET-I,20,1.445689,0.77701,1.452202,1.819166
1227,GELNET-I,20,1.166608,0.605337,0.991192,0.446753
1228,GELNET-I,20,1.138738,0.623535,0.981875,0.749316
1229,GELNET-I,20,1.278442,0.702141,1.283088,0.00576
1230,GELNET-I,20,1.077034,0.544751,0.81282,0.095357
1231,GELNET-I,20,1.516395,0.795366,1.827455,3.922388
1232,GELNET-I,20,1.419182,0.678935,1.989366,9.796287
1233,GELNET-I,20,1.263374,0.633741,1.344736,1.87695
1234,GELNET-I,20,0.933427,0.639872,0.798112,0.851268
1235,GELNET-I,20,1.186591,0.513066,1.0794,2.091858
1236,GELNET-I,20,1.425666,0.71399,1.788912,6.536192
1237,GELNET-I,20,1.241916,0.753063,1.07303,0.090899
1238,GELNET-I,20,1.259351,0.596419,1.490113,6.410559
1239,GELNET-I,20,1.453467,0.72907,1.869029,6.980995
1240,GELNET-I,20,1.252586,0.749038,1.255766,2.613981
1241,GELNET-I,20,1.32148,0.675462,1.232711,1.41195
1242,GELNET-I,20,1.416385,0.944598,1.309071,1.854176
1243,GELNET-I,20,1.344564,0.684759,1.396445,3.105141
1244,GELNET-I,20,1.201854,0.754102,0.946008,0.647013
1245,GELNET-I,20,1.368693,0.589881,1.313302,1.135292
1246,GELNET-I,20,1.536931,0.880003,1.515364,1.017146
1247,GELNET-I,20,1.441679,0.750401,1.864197,4.108763
1248,GELNET-I,20,1.086094,0.539359,0.992241,2.106611
1249,GELNET-I,20,1.355481,0.797659,1.27211,0.543993
1250,GELNET-I,20,1.369962,0.826295,1.332148,2.09759
1251,GELNET-I,20,1.561035,0.814296,1.887826,6.209459
1252,GELNET-I,20,1.415738,0.716569,1.832056,4.784769
1253,GELNET-I,20,1.550219,0.841593,1.926956,4.608789
1254,GELNET-I,20,1.13191,0.622969,0.958279,0.508326
1255,GELNET-I,20,1.302153,0.726244,1.296487,1.266838
1256,GELNET-I,20,1.501505,0.798989,1.844258,5.378207
1257,GELNET-I,20,0.889297,0.391362,0.824192,0.059699
1258,GELNET-I,20,1.277079,0.691183,1.345035,5.621247
1259,GELNET-I,20,1.410182,0.696425,1.640601,3.709157
1260,GELNET-I,20,1.339404,0.671734,1.268086,2.867641
1261,GELNET-I,20,1.347103,0.768408,1.331342,2.282804
1262,GELNET-I,20,1.339102,0.624229,1.192626,1.244406
1263,GELNET-I,20,1.381385,0.716278,1.510972,2.502123
1264,GELNET-I,20,1.304108,0.808621,1.252879,1.181249
1265,GELNET-I,20,1.15585,0.701937,0.991621,0
1266,GELNET-I,20,1.38338,0.69851,1.608331,4.370924
1267,GELNET-I,20,1.202933,0.715554,1.04766,1.929559
1268,GELNET-I,20,1.259836,0.67533,1.547626,5.058517
1269,GELNET-I,20,1.368099,0.635011,1.672903,7.284762
1270,GELNET-I,20,1.395364,0.686814,1.793869,9.340203
1271,GELNET-I,20,1.358906,0.615898,1.443655,2.868779
1272,GELNET-I,20,1.336276,0.666219,1.536335,0.875489
1273,GELNET-I,20,1.253572,0.785441,1.247306,1.950011
1274,GELNET-I,20,1.462351,0.727351,1.657318,4.009658
1275,GELNET-I,20,1.350643,0.775499,1.48638,5.347988
1276,GELNET-I,20,1.37897,0.853548,1.753394,6.211169
1277,GELNET-I,20,1.183617,0.59721,1.138386,3.213271
1278,GELNET-I,20,1.19906,0.649343,1.10622,0.903148
1279,GELNET-I,20,1.024554,0.672223,0.581407,0.255073
1280,GELNET-I,20,1.047316,0.562055,0.876203,0.38499
1281,GELNET-I,20,1.434206,0.732423,1.732543,5.81207
1282,GELNET-I,20,1.139275,0.560269,1.118982,2.642542
1283,GELNET-I,20,1.214297,0.738639,1.061917,1.868609
1284,GELNET-I,20,1.489023,0.770684,2.04299,7.921994
1285,GELNET-I,20,1.19759,0.545608,1.168104,2.292465
1286,GELNET-I,20,1.357149,0.698786,1.380411,5.775793
1287,GELNET-I,20,1.293417,0.635728,1.398764,1.69461
1288,GELNET-I,20,1.29185,0.652153,1.434118,4.620957
1289,GELNET-I,20,1.396883,0.864571,1.239489,1.353832
1290,GELNET-I,20,1.198914,0.709256,1.170596,2.606941
1291,GELNET-I,20,1.234055,0.598121,1.046041,0.242659
1292,GELNET-I,20,1.522578,0.805746,1.721014,2.808627
1293,GELNET-I,20,1.558391,0.829622,2.055275,5.97823
1294,GELNET-I,20,1.276769,0.737537,1.184001,1.508064
1295,GELNET-I,20,1.283581,0.557455,1.458327,4.329454
1296,GELNET-I,20,1.465722,0.757429,1.394498,0.553831
1297,GELNET-I,20,1.14922,0.675757,1.11399,1.96393
1298,GELNET-I,20,1.258596,0.510955,1.393687,2.838771
1299,GELNET-I,20,1.377604,0.644485,1.635193,3.867543
1300,GELNET-I,20,1.51732,0.816724,2.468733,8.436228
1301,GELNET-I,50,3.052072,1.284274,9.731588,108.256614
1302,GELNET-I,50,2.878588,1.228318,6.96506,51.752293
1303,GELNET-I,50,2.904245,1.217744,8.383819,78.662088
1304,GELNET-I,50,2.900358,1.167329,8.623159,100.493042
1305,GELNET-I,50,2.795477,1.089307,7.813087,69.702054
1306,GELNET-I,50,2.949902,1.13393,8.41569,74.702816
1307,GELNET-I,50,2.938228,1.161221,8.88799,109.800796
1308,GELNET-I,50,2.90052,1.187342,7.517153,53.541622
1309,GELNET-I,50,2.875913,1.068202,8.63309,106.982753
1310,GELNET-I,50,2.940695,1.17009,8.838039,93.587968
