"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"54" -1.86595460710754e-37 -6.15171354093912e-37 7.74074328823842e-36 -2.23914552852905e-35 -7.82988535483277e-35 9.13192104786802e-34 -2.50427265208761e-33 -9.89455363620508e-33 1.0759192281283e-31 -2.78987602003372e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777272e-25 -1.93158381126924e-26 -3.41584291633681e-27 1.48810067996249e-27 -1.55303705202275e-28 -3.09457786743143e-29 1.26610399528274e-29 -1.2428868573897e-30 -2.78965959889868e-31 1.07580144369211e-31 -1.03573904782475e-32
"55" 6.45108535596604e-38 -1.99498526106996e-37 -6.15278708456529e-37 7.74130242715924e-36 -2.23915626474077e-35 -7.8298855373553e-35 9.13192109625618e-34 -2.50427265297938e-33 -9.89455363622836e-33 1.07591922812872e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167329e-25 1.74690063777271e-25 -1.93158381126857e-26 -3.41584291634054e-27 1.48810067981931e-27 -1.5530370442539e-28 -3.09457789673592e-29 1.26610227155517e-29 -1.24279708613704e-30 -2.78983195920579e-31 1.05508522629597e-31
"56" -5.12769293356181e-39 6.55364632610172e-38 -1.99489992966041e-37 -6.15323152027416e-37 7.74131096091658e-36 -2.23915625023283e-35 -7.82988557581698e-35 9.131921096965e-34 -2.50427265297754e-33 -9.89455363623168e-33 1.07591922812872e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011536e-24 -3.74963252167317e-25 1.74690063777202e-25 -1.93158381126477e-26 -3.41584291488204e-27 1.48810067190535e-27 -1.55303701440205e-28 -3.09456033749163e-29 1.26601082349918e-29 -1.24262150637685e-30 -2.57880028124302e-31
"57" -1.6625366897781e-39 -4.79516253831568e-39 6.5539229936031e-38 -1.99504402773372e-37 -6.15320385152558e-37 7.74131100795524e-36 -2.23915626270315e-35 -7.82988557351875e-35 9.13192109697101e-34 -2.50427265297861e-33 -9.89455363623148e-33 1.07591922812873e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239863e-23 -2.39244030011539e-24 -3.74963252167149e-25 1.7469006377711e-25 -1.93158381162125e-26 -3.41584289553903e-27 1.48810066460907e-27 -1.55304130616759e-28 -3.09433682353596e-29 1.26596790894369e-29 -1.29420108847299e-30
"58" 5.46199700387994e-40 -1.77178420495779e-39 -4.79607148491089e-39 6.55439640465593e-38 -1.99505311785623e-37 -6.15320400606353e-37 7.74131104892446e-36 -2.23915626345819e-35 -7.82988557353846e-35 9.13192109697455e-34 -2.50427265297867e-33 -9.8945536362315e-33 1.07591922812873e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.08996079199884e-23 2.04821483239862e-23 -2.39244030011455e-24 -3.74963252167616e-25 1.74690063759219e-25 -1.93158380191373e-26 -3.41584293215626e-27 1.48809851073633e-27 -1.55292913307422e-28 -3.09455219525294e-29 1.24008209228028e-29
"59" -3.99701493388705e-41 5.54194284591411e-40 -1.77171768948529e-39 -4.79641792066445e-39 6.55440305668364e-38 -1.99505310654736e-37 -6.15320403604424e-37 7.74131104947699e-36 -2.23915626345675e-35 -7.82988557354105e-35 9.13192109697459e-34 -2.50427265297868e-33 -9.8945536362315e-33 1.07591922812873e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746972e-22 -4.0899607919987e-23 2.04821483239781e-23 -2.39244030011008e-24 -3.74963251996192e-25 1.74690062829061e-25 -1.93158376682771e-26 -3.41582229410366e-27 1.48799102833228e-27 -1.5527227674547e-28 -2.84651857841972e-29
"60" -1.4765380553197e-41 -3.70168684509947e-41 5.54218856084898e-40 -1.77184566638364e-39 -4.7963933473961e-39 6.55440309845979e-38 -1.99505311762254e-37 -6.15320403400314e-37 7.74131104948232e-36 -2.23915626345771e-35 -7.82988557354087e-35 9.1319210969746e-34 -2.50427265297868e-33 -9.8945536362315e-33 1.07591922812873e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541475e-21 -2.95218503746975e-22 -4.08996079199685e-23 2.04821483239679e-23 -2.39244030050357e-24 -3.74963249861081e-25 1.74690062023687e-25 -1.93158850414313e-26 -3.41557557603403e-27 1.48794365859978e-27 -1.60965708678594e-28
"61" 4.61882407587654e-42 -1.56892094256464e-41 -3.70245547686815e-41 5.54258889105184e-40 -1.77185335325653e-39 -4.79639347807791e-39 6.55440313310455e-38 -1.99505311826103e-37 -6.1532040340198e-37 7.74131104948532e-36 -2.23915626345776e-35 -7.82988557354089e-35 9.1319210969746e-34 -2.50427265297868e-33 -9.8945536362315e-33 1.07591922812873e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212351e-21 2.39856441541473e-21 -2.95218503746871e-22 -4.08996079200265e-23 2.04821483217427e-23 -2.39244028842989e-24 -3.74963254415334e-25 1.74689794136683e-25 -1.93144898933643e-26 -3.41584344368892e-27 1.45574828447236e-27
"62" -3.08560243100064e-43 4.6805404038386e-42 -1.56886959416914e-41 -3.70272291720076e-41 5.5425940262623e-40 -1.77185334452634e-39 -4.79639350122232e-39 6.55440313353109e-38 -1.99505311825991e-37 -6.1532040340218e-37 7.74131104948535e-36 -2.23915626345776e-35 -7.82988557354089e-35 9.1319210969746e-34 -2.50427265297868e-33 -9.8945536362315e-33 1.07591922812873e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980965e-20 -4.42834359212334e-21 2.39856441541379e-21 -2.95218503746347e-22 -4.08996078999028e-23 2.04821482125503e-23 -2.39244024724195e-24 -3.74960831687851e-25 1.74677176639318e-25 -1.93120673408699e-26 -3.12467359739876e-27
"63" -1.30748576557797e-43 -2.8240871447038e-43 4.68075798629682e-42 -1.56898291869356e-41 -3.70270115738328e-41 5.5425940632554e-40 -1.7718533543335e-39 -4.7963934994149e-39 6.55440313353582e-38 -1.99505311826076e-37 -6.15320403402164e-37 7.74131104948536e-36 -2.23915626345776e-35 -7.82988557354089e-35 9.1319210969746e-34 -2.50427265297868e-33 -9.8945536362315e-33 1.07591922812873e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720243e-19 -3.63054002980968e-20 -4.42834359212131e-21 2.39856441541267e-21 -2.95218503789541e-22 -4.0899607665528e-23 2.0482148124143e-23 -2.39244544747656e-24 -3.74933749010646e-25 1.74671976780319e-25 -1.9937045395638e-26
"64" 3.90091341048623e-44 -1.38550944386341e-43 -2.82473630689853e-43 4.68109609258347e-42 -1.56898941078442e-41 -3.70270126775302e-41 5.54259409251528e-40 -1.77185335487275e-39 -4.79639349942897e-39 6.55440313353835e-38 -1.99505311826081e-37 -6.15320403402166e-37 7.74131104948536e-36 -2.23915626345776e-35 -7.82988557354089e-35 9.1319210969746e-34 -2.50427265297868e-33 -9.8945536362315e-33 1.07591922812873e-31 -2.78987602003379e-31 -1.24288301947078e-30 1.26610400870102e-29 -3.09457788610777e-29 -1.5530370517051e-28 1.48810067996391e-27 -3.41584291633843e-27 -1.93158381126921e-26 1.74690063777272e-25 -3.7496325216733e-25 -2.39244030011535e-24 2.04821483239863e-23 -4.08996079199885e-23 -2.95218503746972e-22 2.39856441541475e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116162e-12 -5.46249272438523e-13 4.45488535214891e-13 -6.63418550001056e-14 -5.2940720175044e-15 3.82333145423196e-15 -5.44117047912541e-16 -5.04860286086368e-17 3.27710872013142e-17 -4.45093545990546e-18 -4.75311777603601e-19 2.80537987720241e-19 -3.63054002980839e-20 -4.4283435921285e-21 2.39856441513706e-21 -2.95218502294107e-22 -4.0899608229613e-23 2.04821149439371e-23 -2.39227264588687e-24 -3.74966926820003e-25 1.70684291199476e-25
