"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
"25" 3.18610322925081e-17 -5.04894740457836e-17 -5.44078437083785e-16 3.82332387510097e-15 -5.29407211047384e-15 -6.63418546656904e-14 4.45488535151877e-13 -5.46249272439855e-13 -8.06896367115872e-12 5.18399493456963e-11 -5.51898971224661e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456968e-11 -8.06896367116166e-12 -5.46249272438219e-13 4.45488535214558e-13 -6.63418550057993e-14 -5.29407198218306e-15 3.82333142132887e-15 -5.44117737628814e-16 -5.048192836294e-17 3.27679580737886e-17 -4.53431448024012e-18
"26" -4.53431448024011e-18 3.27679580737886e-17 -5.048192836294e-17 -5.44117737628813e-16 3.82333142132886e-15 -5.29407198218308e-15 -6.63418550057992e-14 4.45488535214557e-13 -5.4624927243822e-13 -8.06896367116165e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224659e-11 5.18399493456963e-11 -8.06896367115872e-12 -5.46249272439853e-13 4.45488535151877e-13 -6.63418546656904e-14 -5.29407211047382e-15 3.82332387510097e-15 -5.44078437083786e-16 -5.04894740457835e-17 3.18610322925081e-17
"27" -4.20713123632345e-19 -4.45016602075236e-18 3.27686581945704e-17 -5.04855748358814e-17 -5.44117037457459e-16 3.82333143323223e-15 -5.29407201373983e-15 -6.63418549999834e-14 4.45488535214709e-13 -5.46249272438494e-13 -8.0689636711616e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401844e-10 -5.51898971224623e-11 5.18399493456756e-11 -8.06896367114724e-12 -5.4624927199942e-13 4.45488532762052e-13 -6.63418537642365e-14 -5.29401908578583e-15 3.82304772400035e-15 -5.44025416225661e-16 -4.41168257148819e-17
"28" 2.73091876506031e-19 -4.75335286374014e-19 -4.45062048078072e-18 3.27710251807237e-17 -5.04860293287368e-17 -5.44117045184132e-16 3.82333145371624e-15 -5.29407201751494e-15 -6.63418550000819e-14 4.45488535214886e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701354e-09 -9.79158180401848e-10 -5.51898971224336e-11 5.18399493456597e-11 -8.06896367175708e-12 -5.46249268690314e-13 4.45488531513841e-13 -6.63419271856152e-14 -5.29363670928701e-15 3.8229743079247e-15 -5.5284939321346e-16
"29" -3.70911830290924e-20 2.80510627519855e-19 -4.75273561871963e-19 -4.45094196349109e-18 3.27710869096844e-17 -5.04860282793045e-17 -5.44117047966259e-16 3.82333145422897e-15 -5.29407201750157e-15 -6.63418550001059e-14 4.4548853521489e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875499e-09 6.02440754701348e-09 -9.7915818040149e-10 -5.51898971226329e-11 5.18399493380173e-11 -8.06896363028908e-12 -5.46249284332253e-13 4.45487611434846e-13 -6.63371354397919e-14 -5.29455672182685e-15 3.71239676195705e-15
"30" -3.96089910348621e-21 -3.6298948275712e-20 2.80517218965715e-19 -4.75307892418345e-19 -4.45093537156911e-18 3.27710870217513e-17 -5.04860285764028e-17 -5.44117047911505e-16 3.8233314542304e-15 -5.29407201750415e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875457e-09 6.02440754701107e-09 -9.79158180400152e-10 -5.51898970713143e-11 5.18399490595587e-11 -8.06896352525311e-12 -5.46243105980021e-13 4.45455434748217e-13 -6.63309575338092e-14 -4.55202588316683e-15
"31" 2.33781234693015e-21 -4.42849399538582e-21 -3.63028386963246e-20 2.80537481631618e-19 -4.75311783119975e-19 -4.45093543771355e-18 3.27710871971054e-17 -5.04860286087197e-17 -5.44117047912348e-16 3.82333145423192e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.99153159826368e-07 -1.18564339432432e-07 -5.41897368875161e-09 6.02440754700943e-09 -9.79158180463077e-10 -5.51898967298769e-11 5.18399489307669e-11 -8.06897110095718e-12 -5.46203651923851e-13 4.45447859591319e-13 -6.72414258413098e-14
"32" -3.02545508064707e-22 2.39832564446833e-21 -4.42799052072399e-21 -3.63054609677648e-20 2.80537985142647e-19 -4.75311774559962e-19 -4.45093546040682e-18 3.27710872012876e-17 -5.04860286086107e-17 -5.44117047912544e-16 3.82333145423195e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424282e-07 6.9915315982636e-07 -1.18564339432389e-07 -5.41897368877586e-09 6.02440754607991e-09 -9.79158175419447e-10 -5.51898986323593e-11 5.18398370242978e-11 -8.06838829517792e-12 -5.46315550310157e-13 4.31998641869148e-13
"33" -3.69025864066597e-23 -2.95164478990968e-22 2.39838705512133e-21 -4.42831036879917e-21 -3.6305399552676e-20 2.80537986186743e-19 -4.75311777327943e-19 -4.45093545989669e-18 3.2771087201301e-17 -5.04860286086347e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852424234e-07 6.9915315982608e-07 -1.18564339432233e-07 -5.41897368280407e-09 6.02440751367665e-09 -9.79158163196777e-10 -5.51891796790942e-11 5.18360927356845e-11 -8.06766939384132e-12 -4.59909830659118e-13
"34" 1.99880024864547e-23 -4.09004641123772e-23 -2.95197741599483e-22 2.39856029837457e-21 -4.42834363381034e-21 -3.63054001182027e-20 2.80537987685999e-19 -4.75311777604249e-19 -4.4509354599039e-18 3.27710872013139e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.1025740164342e-05 -1.43276540626869e-05 -5.10586852423934e-07 6.99153159825914e-07 -1.18564339438591e-07 -5.41897364830727e-09 6.02440750066429e-09 -9.79158928601207e-10 -5.51851934741038e-11 5.18353273865378e-11 -8.1596577383434e-12
"35" -2.46015887239176e-24 2.04800683802389e-23 -4.08963700914008e-23 -2.95219064687011e-22 2.39856439269127e-21 -4.42834356420431e-21 -3.63054003027337e-20 2.80537987720007e-19 -4.75311777603362e-19 -4.45093545990549e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522432e-05 8.10257401643411e-05 -1.43276540626816e-05 -5.10586852426877e-07 6.99153159713118e-07 -1.18564338826553e-07 -5.41897387917098e-09 6.02439392096286e-09 -9.79088205893781e-10 -5.51987721946963e-11 5.02032826746905e-11
"36" -3.40827701403908e-25 -2.39198860525991e-24 2.04806355613973e-23 -4.0899324168469e-23 -2.95218497464883e-22 2.39856440233441e-21 -4.42834358976904e-21 -3.63054002980222e-20 2.8053798772013e-19 -4.75311777603583e-19 -4.45093545990545e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795443 -0.00172807680618148 -4.50835681522375e-05 8.10257401643085e-05 -1.43276540626635e-05 -5.10586851732887e-07 6.99153155947482e-07 -1.18564337406136e-07 -5.41889032841294e-09 6.02395879093825e-09 -9.79004661170446e-10 -4.51574194034411e-11
"37" 1.70684291199475e-25 -3.74966926820004e-25 -2.39227264588687e-24 2.0482114943937e-23 -4.08996082296131e-23 -2.95218502294106e-22 2.39856441513706e-21 -4.42834359212851e-21 -3.63054002980838e-20 2.80537987720241e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.0035370486846384 0.00937667218795443 -0.00172807680618148 -4.50835681522081e-05 8.10257401642922e-05 -1.43276540632878e-05 -5.10586848345729e-07 6.9915315466983e-07 -1.18564412559322e-07 -5.41849893271192e-09 6.02388364318079e-09 -9.8803677132768e-10
"38" -1.99370453956379e-26 1.74671976780319e-25 -3.74933749010647e-25 -2.39244544747655e-24 2.04821481241429e-23 -4.08996076655281e-23 -2.9521850378954e-22 2.39856441541266e-21 -4.42834359212133e-21 -3.63054002980967e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463841 0.00937667218795432 -0.00172807680618084 -4.50835681525645e-05 8.1025740150634e-05 -1.43276539891773e-05 -5.10586876300558e-07 6.99151510330718e-07 -1.18555848886954e-07 -5.42014315305585e-09 5.82626258608932e-09
"39" -3.12467359739876e-27 -1.93120673408698e-26 1.74677176639318e-25 -3.74960831687852e-25 -2.39244024724195e-24 2.04821482125503e-23 -4.08996078999029e-23 -2.95218503746345e-22 2.39856441541379e-21 -4.42834359212335e-21 -3.63054002980963e-20 2.80537987720243e-19 -4.75311777603602e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438524e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463841 -0.208046093676609 1.08350140136541 -0.208046093676609 -0.00353704868463774 0.00937667218795054 -0.00172807680617874 -4.50835680720244e-05 8.1025739713619e-05 -1.43276538243331e-05 -5.1057717994945e-07 6.99101012003769e-07 -1.18546153236193e-07 -4.25480983291208e-09
"40" 1.45574828447236e-27 -3.41584344368893e-27 -1.93144898933642e-26 1.74689794136683e-25 -3.74963254415335e-25 -2.39244028842988e-24 2.04821483217427e-23 -4.08996079200266e-23 -2.9521850374687e-22 2.39856441541473e-21 -4.42834359212352e-21 -3.63054002980964e-20 2.80537987720243e-19 -4.75311777603603e-19 -4.45093545990546e-18 3.27710872013142e-17 -5.04860286086369e-17 -5.4411704791254e-16 3.82333145423196e-15 -5.29407201750441e-15 -6.63418550001055e-14 4.45488535214891e-13 -5.46249272438525e-13 -8.06896367116161e-12 5.18399493456968e-11 -5.5189897122466e-11 -9.79158180401843e-10 6.02440754701354e-09 -5.418973688755e-09 -1.18564339432432e-07 6.99153159826368e-07 -5.10586852424284e-07 -1.43276540626869e-05 8.1025740164342e-05 -4.50835681522433e-05 -0.00172807680618147 0.00937667218795443 -0.00353704868463842 -0.208046093676609 1.08350140136541 -0.20804609367661 -0.00353704868463498 0.00937667218794901 -0.00172807680623756 -4.50835677528807e-05 8.10257395932364e-05 -1.43276609053957e-05 -5.1054030197238e-07 6.9909393145263e-07 -1.19397174211631e-07
"41" -1.60965708678595e-28 1.48794365859976e-27 -3.41557557603393e-27 -1.93158850414314e-26 1.74690062023685e-25 -3.74963249861071e-25 -2.39244030050359e-24 2.04821483239677e-23 -4.08996079199672e-23 -2.95218503746978e-22 2.39856441541473e-21 -4.42834359212335e-21 -3.63054002980968e-20 2.80537987720241e-19 -4.75311777603583e-19 -4.4509354599055e-18 3.27710872013139e-17 -5.04860286086346e-17 -5.44117047912544e-16 3.82333145423192e-15 -5.29407201750414e-15 -6.6341855000106e-14 4.45488535214886e-13 -5.46249272438493e-13 -8.06896367116165e-12 5.18399493456963e-11 -5.51898971224624e-11 -9.79158180401848e-10 6.02440754701348e-09 -5.41897368875458e-09 -1.18564339432432e-07 6.9915315982636e-07 -5.10586852424235e-07 -1.43276540626869e-05 8.10257401643411e-05 -4.50835681522376e-05 -0.00172807680618148 0.00937667218795432 -0.00353704868463775 -0.20804609367661 1.0835014013654 -0.208046093676532 -0.00353704868467804 0.00937667218629851 -0.00172807679728184 -4.50835711310217e-05 8.10255408866204e-05 -1.43266260468648e-05 -5.10738994236215e-07 6.75212840721837e-07
"42" -2.84651857841838e-29 -1.55272276745418e-28 1.48799102833169e-27 -3.41582229410206e-27 -1.93158376682706e-26 1.74690062828991e-25 -3.74963251996014e-25 -2.39244030010926e-24 2.04821483239699e-23 -4.08996079199672e-23 -2.9521850374687e-22 2.39856441541379e-21 -4.42834359212133e-21 -3.63054002980838e-20 2.8053798772013e-19 -4.75311777603362e-19 -4.4509354599039e-18 3.2771087201301e-17 -5.04860286086107e-17 -5.44117047912348e-16 3.82333145423041e-15 -5.29407201750157e-15 -6.63418550000819e-14 4.45488535214709e-13 -5.46249272438221e-13 -8.06896367115872e-12 5.18399493456756e-11 -5.51898971224338e-11 -9.7915818040149e-10 6.02440754701107e-09 -5.41897368875163e-09 -1.18564339432389e-07 6.9915315982608e-07 -5.10586852423937e-07 -1.43276540626816e-05 8.10257401643085e-05 -4.50835681522083e-05 -0.00172807680618084 0.00937667218795054 -0.00353704868463499 -0.208046093676532 1.08350140136496 -0.208046093676289 -0.00353704867534415 0.0093766721356523 -0.00172807677817784 -4.50824474087933e-05 8.10196885725018e-05 -1.43255024058006e-05 -3.75687061739945e-07
"43" 1.24008209227908e-29 -3.09455219525448e-29 -1.55292913307047e-28 1.4880985107349e-27 -3.41584293215839e-27 -1.93158380190927e-26 1.74690063759056e-25 -3.74963252167904e-25 -2.39244030010926e-24 2.04821483239677e-23 -4.08996079200266e-23 -2.95218503746346e-22 2.39856441541266e-21 -4.42834359212851e-21 -3.63054002980223e-20 2.80537987720007e-19 -4.75311777604249e-19 -4.45093545989669e-18 3.27710872012877e-17 -5.04860286087198e-17 -5.44117047911505e-16 3.82333145422898e-15 -5.29407201751495e-15 -6.63418549999835e-14 4.45488535214558e-13 -5.46249272439856e-13 -8.06896367114723e-12 5.18399493456597e-11 -5.51898971226331e-11 -9.79158180400151e-10 6.02440754700943e-09 -5.41897368877588e-09 -1.18564339432233e-07 6.99153159825915e-07 -5.10586852426879e-07 -1.43276540626635e-05 8.10257401642922e-05 -4.50835681525646e-05 -0.00172807680617874 0.00937667218794901 -0.00353704868467805 -0.208046093676289 1.08350140136483 -0.208046093681482 -0.00353704864716471 0.00937667212502287 -0.00172807740341461 -4.50791911930299e-05 8.10190633808816e-05 -1.44006450284551e-05
"44" -1.29420108873768e-30 1.26596790882847e-29 -3.09433682229817e-29 -1.55304130648521e-28 1.48810066446446e-27 -3.41584289408265e-27 -1.93158381197327e-26 1.74690063759056e-25 -3.74963251996014e-25 -2.39244030050359e-24 2.04821483217427e-23 -4.08996078999029e-23 -2.9521850378954e-22 2.39856441513706e-21 -4.42834358976904e-21 -3.63054003027338e-20 2.80537987685999e-19 -4.75311777327943e-19 -4.45093546040682e-18 3.27710871971054e-17 -5.04860285764028e-17 -5.44117047966259e-16 3.82333145371624e-15 -5.29407201373983e-15 -6.63418550057992e-14 4.45488535151877e-13 -5.46249271999421e-13 -8.06896367175708e-12 5.18399493380173e-11 -5.51898970713144e-11 -9.79158180463076e-10 6.02440754607991e-09 -5.41897368280409e-09 -1.18564339438591e-07 6.99153159713118e-07 -5.10586851732888e-07 -1.43276540632878e-05 8.1025740150634e-05 -4.50835680720246e-05 -0.00172807680623756 0.00937667218629851 -0.00353704867534416 -0.208046093681482 1.08350140116576 -0.208046092601322 -0.00353704905460659 0.0093766481587652 -0.0017279525878111 -4.51031557196636e-05 7.81387346563767e-05
"45" -2.5788002656795e-31 -1.24262150047877e-30 1.26601081665926e-29 -3.0945603188154e-29 -1.55303700695084e-28 1.48810066384678e-27 -3.41584289408265e-27 -1.93158380190927e-26 1.74690062828991e-25 -3.74963249861071e-25 -2.39244028842988e-24 2.04821482125503e-23 -4.08996076655281e-23 -2.95218502294107e-22 2.39856440233441e-21 -4.42834356420431e-21 -3.63054001182027e-20 2.80537986186744e-19 -4.75311774559962e-19 -4.45093543771356e-18 3.27710870217513e-17 -5.04860282793046e-17 -5.44117045184132e-16 3.82333143323223e-15 -5.29407198218308e-15 -6.63418546656904e-14 4.45488532762052e-13 -5.46249268690316e-13 -8.06896363028908e-12 5.18399490595587e-11 -5.51898967298771e-11 -9.79158175419447e-10 6.02440751367666e-09 -5.41897364830728e-09 -1.18564338826553e-07 6.99153155947482e-07 -5.10586848345731e-07 -1.43276539891773e-05 8.10257397136191e-05 -4.50835677528808e-05 -0.00172807679728184 0.0093766721356523 -0.00353704864716471 -0.208046092601322 1.08350139530475 -0.208046090390518 -0.00353691901230328 0.00937597090206559 -0.00172782255490048 -2.94743251025274e-05
"46" 1.0550852151141e-31 -2.78983196582622e-31 -1.24279705487215e-30 1.26610225813692e-29 -3.09457790736408e-29 -1.55303700695083e-28 1.48810066446446e-27 -3.41584293215839e-27 -1.93158376682706e-26 1.74690062023685e-25 -3.74963254415335e-25 -2.39244024724195e-24 2.0482148124143e-23 -4.08996082296131e-23 -2.95218497464883e-22 2.39856439269127e-21 -4.42834363381035e-21 -3.6305399552676e-20 2.80537985142647e-19 -4.75311783119975e-19 -4.45093537156911e-18 3.27710869096844e-17 -5.04860293287369e-17 -5.4411703745746e-16 3.82333142132887e-15 -5.29407211047384e-15 -6.63418537642364e-14 4.45488531513841e-13 -5.46249284332255e-13 -8.06896352525309e-12 5.18399489307669e-11 -5.51898986323595e-11 -9.79158163196776e-10 6.02440750066429e-09 -5.418973879171e-09 -1.18564337406136e-07 6.9915315466983e-07 -5.1058687630056e-07 -1.43276538243331e-05 8.10257395932364e-05 -4.50835711310219e-05 -0.00172807677817783 0.00937667212502287 -0.00353704905460661 -0.208046090390518 1.08350139447082 -0.208046139443132 -0.00353666354765787 0.00937592185299539 -0.00173371782869276
"47" -1.03574224607328e-32 1.07580006003557e-31 -2.78964468499464e-31 -1.24289069528793e-30 1.26610225813692e-29 -3.0945603188154e-29 -1.55304130648521e-28 1.4880985107349e-27 -3.41582229410206e-27 -1.93158850414314e-26 1.74689794136683e-25 -3.74960831687852e-25 -2.39244544747655e-24 2.04821149439371e-23 -4.0899324168469e-23 -2.95219064687011e-22 2.39856029837457e-21 -4.42831036879917e-21 -3.63054609677649e-20 2.80537481631618e-19 -4.75307892418345e-19 -4.45094196349109e-18 3.27710251807238e-17 -5.04855748358814e-17 -5.44117737628813e-16 3.82332387510097e-15 -5.29401908578585e-15 -6.63419271856151e-14 4.45487611434846e-13 -5.46243105980022e-13 -8.06897110095717e-12 5.18398370242978e-11 -5.51891796790943e-11 -9.79158928601207e-10 6.02439392096286e-09 -5.41889032841296e-09 -1.18564412559322e-07 6.99151510330718e-07 -5.10577179949452e-07 -1.43276609053957e-05 8.10255408866204e-05 -4.50824474087934e-05 -0.00172807740341461 0.0093766481587652 -0.00353691901230329 -0.208046139443132 1.08349850913283 -0.208031112683102 -0.00353954867724747 0.00902915424277357
"48" -2.3247039041622e-33 -9.89170134310212e-33 1.07576104319566e-31 -2.78964468499464e-31 -1.24279705487215e-30 1.26601081665926e-29 -3.09433682229817e-29 -1.55292913307047e-28 1.48799102833169e-27 -3.41557557603394e-27 -1.93144898933642e-26 1.74677176639318e-25 -3.74933749010647e-25 -2.39227264588687e-24 2.04806355613973e-23 -4.08963700914008e-23 -2.95197741599483e-22 2.39838705512133e-21 -4.42799052072399e-21 -3.63028386963246e-20 2.80517218965716e-19 -4.75273561871964e-19 -4.45062048078072e-18 3.27686581945704e-17 -5.04819283629401e-17 -5.44078437083785e-16 3.82304772400035e-15 -5.29363670928702e-15 -6.63371354397919e-14 4.45455434748217e-13 -5.46203651923852e-13 -8.06838829517791e-12 5.18360927356845e-11 -5.5185193474104e-11 -9.7908820589378e-10 6.02395879093825e-09 -5.41849893271193e-09 -1.18555848886954e-07 6.99101012003769e-07 -5.10540301972382e-07 -1.43266260468648e-05 8.10196885725018e-05 -4.50791911930301e-05 -0.0017279525878111 0.00937597090206559 -0.00353666354765788 -0.208031112683102 1.08342025018444 -0.208016087008425 -0.00173359260569252
